	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
URG.11	0.5686340640809443	0.5159527824620573	0.5382799325463744	0.5278920741989882	0.5910286677908938	0.6097133220910624	0.4936930860033727	0.5168296795952783	0.5068465430016863	0.5846205733558179	0.6175379426644182	0.5747048903878583	0.5829342327150084	0.4456661045531197	0.5724789207419899	0.568026981450253	0.5498819561551433	0.6068128161888702	0.4748735244519393	0.5154131534569983	0.5615514333895447	0.5562225969645869	0.5307925801011805	0.5868465430016864	0.5006408094435076	0.4768971332209106	0.6129510961214165	0.5985160202360877	0.54070826306914	0.5616863406408095	0.5655986509274874	0.42610455311973017	0.7608768971332209	0.0	0.4095784148397976	0.4195615514333895	0.5751096121416526	0.509814502529511	0.48026981450252954	0.41733558178752106	0.3766610455311973	0.19413153456998314	0.42421585160202363	0.5477234401349073	0.42799325463743676
URG.12	0.5443507588532883	0.4100505902192243	0.458752107925801	0.4038448566610455	0.5228330522765599	0.5247217537942664	0.49524451939291736	0.4200337268128162	0.45079258010118045	0.5270151770657673	0.47622259696458685	0.4484991568296796	0.558920741989882	0.42772344013490726	0.4739966273187184	0.43129848229342327	0.5146037099494097	0.44870151770657674	0.433389544688027	0.4359527824620573	0.4785160202360877	0.43082630691399665	0.43284991568296793	0.40876897133220913	0.46799325463743674	0.4254974704890388	0.43082630691399665	0.42947723440134905	0.5465767284991568	0.4528161888701518	0.46509274873524453	0.3394266441821248	0.7348397976391231	0.4095784148397976	0.0	0.38408094435075885	0.4348735244519393	0.40647554806070824	0.4057335581787521	0.3765935919055649	0.1396964586846543	0.3966947723440135	0.4906576728499157	0.42947723440134905	0.36053962900505904
URG.13	0.5593254637436762	0.4012816188870152	0.39973018549747047	0.4457335581787521	0.476424957841484	0.48505902192242834	0.4602360876897133	0.45915682967959526	0.41753794266441824	0.5433389544688026	0.49956155143338954	0.4796627318718381	0.49895446880269817	0.34043844856661043	0.45510961214165263	0.488026981450253	0.4719055649241147	0.5472512647554806	0.4381112984822934	0.3966947723440135	0.44721753794266444	0.4223946037099494	0.41753794266441824	0.528566610455312	0.47925801011804386	0.42738617200674534	0.5448903878583474	0.488026981450253	0.46468802698145023	0.49780775716694775	0.5177065767284992	0.31959527824620576	0.705362563237774	0.4195615514333895	0.38408094435075885	0.0	0.3996627318718381	0.39588532883642497	0.3737605396290051	0.36978077571669477	0.39015177065767287	0.3718718381112985	0.47892074198988194	0.3896121416526138	0.32681281618887015
URG.14	0.5873861720067454	0.37551433389544686	0.4559190556492411	0.5212816188870152	0.5021922428330523	0.5160202360876898	0.5929173693086003	0.39291736930860033	0.48526138279932546	0.5096121416526138	0.5238448566610455	0.40978077571669475	0.46839797639123104	0.4832377740303541	0.46172006745362565	0.41423271500843173	0.6128161888701518	0.49551433389544686	0.5320741989881956	0.4440472175379427	0.3988532883642496	0.4493086003372681	0.37720067453625633	0.4763575042158516	0.5604047217537943	0.41922428330522765	0.455177065767285	0.40559865092748737	0.5368634064080945	0.48768971332209105	0.4736593591905565	0.409106239460371	0.692681281618887	0.5751096121416526	0.4348735244519393	0.3996627318718381	0.0	0.398920741989882	0.34435075885328836	0.38475548060708264	0.45699831365935917	0.5513659359190557	0.5454300168634064	0.37456998313659357	0.39548060708263066
URG.2	0.5639797639123103	0.4231365935919056	0.4500505902192243	0.5041483979763912	0.45740303541315347	0.5357841483979764	0.5177740303541315	0.41470489038785835	0.4095784148397976	0.46462057335581786	0.5380775716694772	0.40951096121416525	0.5353119730185497	0.44768971332209107	0.4098482293423272	0.4934232715008432	0.5488026981450252	0.49234401349072515	0.5020573355817876	0.4599662731871838	0.4421585160202361	0.4462057335581788	0.3918381112984823	0.5090725126475548	0.5532546374367622	0.3896121416526138	0.46839797639123104	0.4223946037099494	0.48222596964586845	0.4778414839797639	0.48020236087689716	0.3676222596964587	0.7681618887015177	0.509814502529511	0.40647554806070824	0.39588532883642497	0.398920741989882	0.0	0.4321753794266442	0.41989881956155145	0.42704890387858346	0.5023946037099494	0.534097807757167	0.41929173693086	0.3827318718381113
URG.3	0.5182462057335582	0.448566610455312	0.4967959527824621	0.4917369308600337	0.5785497470489038	0.5819224283305228	0.5704553119730186	0.4416863406408094	0.48883642495784146	0.4745362563237774	0.5741652613827993	0.49146711635750423	0.4866779089376054	0.47015177065767283	0.5363237774030354	0.4461382799325464	0.5954131534569983	0.5429342327150084	0.48283305227655987	0.48957841483979764	0.5041483979763912	0.5079258010118044	0.49558178752107923	0.5057672849915683	0.5421247892074199	0.4614502529510961	0.5056323777403036	0.503204047217538	0.49693086003372683	0.4426306913996627	0.46536256323777403	0.3209443507588533	0.6850590219224283	0.48026981450252954	0.4057335581787521	0.3737605396290051	0.34435075885328836	0.4321753794266442	0.0	0.17645868465430017	0.3742327150084317	0.4699494097807757	0.40236087689713324	0.40290050590219223	0.29774030354131537
URG.4	0.4978752107925801	0.4240809443507588	0.48047217537942666	0.48674536256323775	0.5784148397976391	0.5709274873524451	0.49767284991568295	0.4359527824620573	0.45868465430016864	0.4652276559865093	0.5505564924114671	0.47892074198988194	0.4773018549747049	0.463743676222597	0.5400337268128161	0.45342327150084316	0.5635750421585161	0.5418549747048904	0.4424283305227656	0.4756829679595278	0.4967284991568297	0.4973355817875211	0.4839123102866779	0.5117706576728499	0.4993591905564924	0.46050590219224286	0.5094097807757167	0.5057672849915683	0.4839797639123103	0.45038785834738615	0.46050590219224286	0.2912647554806071	0.6901854974704891	0.41733558178752106	0.3765935919055649	0.36978077571669477	0.38475548060708264	0.41989881956155145	0.17645868465430017	0.0	0.341247892074199	0.4545025295109612	0.36964586846543	0.41659359190556494	0.3124451939291737
URG.5	0.5226306913996628	0.4262394603709949	0.47258010118043847	0.44472175379426643	0.550893760539629	0.5477234401349073	0.49355817875210795	0.4209106239460371	0.45888701517706576	0.4984822934232715	0.503743676222597	0.4572681281618887	0.5372006745362563	0.443575042158516	0.5107588532883642	0.42772344013490726	0.5233052276559865	0.4816188870151771	0.4378414839797639	0.46266441821247895	0.48620573355817875	0.44836424957841486	0.4599662731871838	0.4433726812816189	0.4700168634064081	0.4438448566610455	0.44964586846543003	0.4561214165261383	0.5222259696458684	0.4675210792580101	0.44586846543001685	0.3380775716694772	0.7110961214165261	0.3766610455311973	0.1396964586846543	0.39015177065767287	0.45699831365935917	0.42704890387858346	0.3742327150084317	0.341247892074199	0.0	0.3763912310286678	0.45720067453625635	0.4520741989881956	0.359460370994941
URG.6	0.5819224283305228	0.4965261382799325	0.45106239460370995	0.4360202360876897	0.4922765598650927	0.5146711635750422	0.49099494097807755	0.5056998313659359	0.4666441821247892	0.6042495784148398	0.5381450252951097	0.5433389544688026	0.6064080944350759	0.3566273187183811	0.4735919055649241	0.5620236087689713	0.46037099494097805	0.5824620573355818	0.47413153456998314	0.45922428330522763	0.5336930860033727	0.4663069139966273	0.4979426644182125	0.5523777403035414	0.42414839797639126	0.4548397976391231	0.585362563237774	0.5676222596964586	0.5653288364249578	0.5539966273187183	0.5566273187183811	0.4164586846543002	0.7796290050590219	0.19413153456998314	0.3966947723440135	0.3718718381112985	0.5513659359190557	0.5023946037099494	0.4699494097807757	0.4545025295109612	0.3763912310286678	0.0	0.48593591905564926	0.48593591905564926	0.4129510961214165
URG.7	0.511433389544688	0.5264080944350759	0.5730860033726812	0.5870489038785834	0.6579426644182125	0.6588195615514334	0.5891399662731872	0.5466441821247892	0.5638448566610456	0.5728836424957842	0.6854637436762226	0.5674873524451939	0.5749072512647555	0.5402360876897133	0.612141652613828	0.5311298482293423	0.6742664418212478	0.5946037099494098	0.5392917369308601	0.5612141652613828	0.5784148397976391	0.6258347386172006	0.5647217537942665	0.6153119730185498	0.6032377740303542	0.5446880269814502	0.639460370994941	0.6163237774030355	0.5475210792580101	0.5212141652613828	0.5881281618887015	0.47197301854974705	0.7436762225969646	0.42421585160202363	0.4906576728499157	0.47892074198988194	0.5454300168634064	0.534097807757167	0.40236087689713324	0.36964586846543	0.45720067453625635	0.48593591905564926	0.0	0.5597976391231029	0.47467116357504213
URG.8	0.568566610455312	0.3644519392917369	0.3584485666104553	0.4656998313659359	0.46219224283305227	0.4590893760539629	0.5258010118043844	0.4340640809443508	0.44107925801011805	0.5129173693086003	0.40559865092748737	0.429814502529511	0.43865092748735246	0.4366273187183811	0.4311635750421585	0.43831365935919053	0.4882293423271501	0.53106239460371	0.4723777403035413	0.4151096121416526	0.45558178752107925	0.36924114671163577	0.40654300168634067	0.48741989881956155	0.4511973018549747	0.4336593591905565	0.4288701517706577	0.45915682967959526	0.527150084317032	0.4623946037099494	0.467318718381113	0.38003372681281616	0.7107588532883643	0.5477234401349073	0.42947723440134905	0.3896121416526138	0.37456998313659357	0.41929173693086	0.40290050590219223	0.41659359190556494	0.4520741989881956	0.48593591905564926	0.5597976391231029	0.0	0.36107925801011803
URG.9	0.5209443507588533	0.4133558178752108	0.44843170320404724	0.4507251264755481	0.5302529510961214	0.5269477234401349	0.49079258010118043	0.4230691399662732	0.46745362563237775	0.5170320404721753	0.5165598650927488	0.5009106239460371	0.4702866779089376	0.39858347386172005	0.48148397976391233	0.503204047217538	0.5079932546374367	0.5496795952782462	0.43015177065767285	0.4632715008431703	0.4861382799325464	0.430893760539629	0.447150084317032	0.5077908937605397	0.4899156829679595	0.4431028667790894	0.5113659359190557	0.5218212478920742	0.4685328836424958	0.5052276559865093	0.4869477234401349	0.12020236087689713	0.7021247892074199	0.42799325463743676	0.36053962900505904	0.32681281618887015	0.39548060708263066	0.3827318718381113	0.29774030354131537	0.3124451939291737	0.359460370994941	0.4129510961214165	0.47467116357504213	0.36107925801011803	0.0
