	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
URG.10	0.5816454132972934	0.5886814293814256	0.598103323579908	0.5649973939607971	0.6026800267745847	0.5951101400026122	0.6110414191799461	0.5975966640510032	0.6017801066069293	0.6099889284947881	0.5659063124419623	0.5796918072329178	0.5785409028305184	0.6017902928866903	0.6017256542805373	0.5822956064430986	0.6317975725631835	0.5998571313795648	0.5756760403312653	0.5883097964534904	0.5789826134277731	0.5536971566941412	0.5919704322139854	0.5671720294803133	0.5653213303839902	0.6199174580754877	0.5406477809875224	0.5701370437201964	0.5839851438540884	0.5729586380626746	0.5899215876464547	0.5520071350104233	0.0	0.573144829138274	0.5779159971288733	0.5762232840859196	0.5726328733652043	0.5996811401077216	0.5525442857171396	0.5716237269024299	0.5545751013726238	0.5789942965277846	0.5693429988590789	0.5667782704140698	0.5850788705149855
URG.11	0.45878275212050745	0.4315834859487816	0.4214733448043605	0.4175425856562067	0.44094412506748315	0.42444263682334304	0.4678970488976739	0.39382058698676614	0.4319527610023878	0.45077354528951336	0.43525411939740516	0.39866527908227617	0.42229525349493363	0.4092385796460573	0.4421470121494215	0.44473730790175836	0.49035626415774086	0.46744606742107464	0.42302547961953374	0.41310133521138176	0.44064987236173403	0.4524067521969409	0.4215099514562408	0.4439127306379215	0.44968547077833637	0.4518467309145935	0.42583818192427497	0.43238542348196024	0.4347320461567917	0.42644468481559217	0.4601252621073559	0.38048161879288334	0.573144829138274	0.0	0.4039080984726682	0.36550920438722706	0.38427590243706344	0.4223403937480369	0.4209597713493031	0.4064351797511635	0.39466774532608667	0.32761203500612984	0.4033697656498342	0.41434365338750107	0.39155282933683183
URG.12	0.4594432451959757	0.39651048847757137	0.38413273382034896	0.40576160141473483	0.4292653049325797	0.43039725103850884	0.4650160497835078	0.3722751182192116	0.42933283946933115	0.459604795952905	0.414057317602323	0.39295246251510996	0.42937198446675306	0.3991696042467985	0.38672345647490797	0.38917297341347634	0.4827597785875888	0.3807764216980134	0.410844832657888	0.422357256220014	0.4239457530462959	0.4275285498434874	0.4149400430599963	0.4126612172325939	0.42785327937346745	0.4379793882792725	0.36746166105687017	0.36302074687788033	0.4673285802257965	0.4078469001368785	0.4137835884371934	0.3774874298456805	0.5779159971288733	0.4039080984726682	0.0	0.38252394506417137	0.36189243810505073	0.3507913725423091	0.34692567362109705	0.36763099194487037	0.3191710494403579	0.3903813460705263	0.39632268240452706	0.345483898931889	0.37471262629762697
URG.13	0.4299989213149789	0.39863757338971945	0.39918102498776203	0.4415246604529807	0.42937012204206937	0.42955010201002974	0.4491003175856788	0.41017590045653024	0.40852569240176806	0.4432296274717436	0.4115172812326232	0.3922167986844003	0.41415693109527957	0.4013838144578181	0.42137900043767235	0.4014965195415714	0.46794743230239527	0.4295841926869663	0.4115836537329304	0.4124009614176282	0.4012674039908232	0.4035311888472644	0.41291181188664955	0.40797589001894674	0.4518596171265012	0.43416207338144647	0.3970026155657333	0.4059271697039168	0.43012695962817793	0.41982918796385005	0.42679997225126126	0.37338990997873095	0.5762232840859196	0.36550920438722706	0.38252394506417137	0.0	0.35906219422535784	0.37874897064785845	0.36670202197447754	0.3669857738172611	0.36175729810391605	0.40309792303891734	0.38069859386020466	0.380912314875096	0.393061174218174
URG.14	0.4490226530564805	0.3936802220265434	0.4057456354458342	0.42870249675458816	0.4296562048842968	0.42230206737436066	0.4877879596712365	0.3763755700525092	0.4424263324657121	0.42768882308623396	0.42181442638450445	0.40052438931408296	0.4336264483495108	0.42069313134835173	0.4129904512934555	0.36000157047637943	0.49955894110532456	0.41789995808040536	0.4211004340018732	0.4216671566780723	0.411918274974559	0.4031492982627346	0.3854169998706822	0.4020328968044622	0.4445649924182179	0.4537353737530569	0.36856813257942683	0.3850265500094976	0.4503351644721327	0.39394386563349443	0.411619929994207	0.37960600087658863	0.5726328733652043	0.38427590243706344	0.36189243810505073	0.35906219422535784	0.0	0.3573016535297395	0.37080943469921807	0.3843429115531221	0.36815067389265604	0.39162498336670076	0.39987626523514713	0.37759868278122083	0.39025547807673394
URG.2	0.4625898770123799	0.4063125822157021	0.40618465360399114	0.4437672455960169	0.40206265625627013	0.41976451808740817	0.4880234920069751	0.3927810100722317	0.4302985281629834	0.4367539148000067	0.41410223678052804	0.3959078073316326	0.42206021691659296	0.42900767448874033	0.41485160013556466	0.40988684753185506	0.49240169398746475	0.4094757865739621	0.4281843612967236	0.45230956115664517	0.42839558668819594	0.43170235894402215	0.40576347653689515	0.4226473807588712	0.43320787083476753	0.418859387164871	0.38559913921595634	0.3908533345132744	0.4627626061041394	0.4384542232999519	0.42247964752503053	0.3596632843690173	0.5996811401077216	0.4223403937480369	0.3507913725423091	0.37874897064785845	0.3573016535297395	0.0	0.39897015253330836	0.389122709931322	0.35581280592407394	0.40292563755017813	0.41656647559160687	0.37057995204652044	0.4023899860679409
URG.3	0.4390277073059795	0.42482577109773123	0.4268672714833191	0.4434204657586418	0.45914254395376397	0.45965213935778215	0.46752022655120085	0.4138530475984567	0.4379484171138329	0.44493729009497607	0.42340285182060144	0.4194536999366925	0.43259020264233644	0.40172062830913313	0.39904061185665674	0.3889300966740608	0.46111625544497165	0.3933559341700525	0.41831553414270434	0.421846432753025	0.4361852494321958	0.42064417833227363	0.42785027970124684	0.40458676291196455	0.43217654341396605	0.43937177876393774	0.3811572283710458	0.37875037578253323	0.45497227757281894	0.40579247395735296	0.4296263069179599	0.3704789806840308	0.5525442857171396	0.4209597713493031	0.34692567362109705	0.36670202197447754	0.37080943469921807	0.39897015253330836	0.0	0.33909847336957255	0.35391444634505426	0.41964136319274575	0.3907040097065669	0.3498360239969736	0.3826155895677994
URG.4	0.44796389247832785	0.4388604727917143	0.44652441200182924	0.440722166290736	0.46489887085041315	0.44174015710393433	0.45804389526707395	0.41808962513944276	0.4471682337585944	0.43247065499201853	0.4223107825033177	0.43757520425934954	0.4165579740414055	0.4301399848014785	0.43705227701745225	0.41057748741836053	0.48306471620519675	0.42965740208894043	0.39624220033955104	0.4467649955675232	0.4289006074044561	0.4457453781870435	0.45521722373557344	0.43210847775581585	0.46522921577002485	0.4570636419983071	0.40144546235860185	0.4102683833723418	0.4451374979269198	0.4427630578868998	0.41126956643661833	0.3486855944306728	0.5716237269024299	0.4064351797511635	0.36763099194487037	0.3669857738172611	0.3843429115531221	0.389122709931322	0.33909847336957255	0.0	0.36817949075535494	0.4051655875423702	0.375655988230579	0.38038326008894713	0.3857733496773792
URG.5	0.44578202904948583	0.42000999150179186	0.4058251923265774	0.45098667358861727	0.44909683497012015	0.4532344414774631	0.4689064732929455	0.38636998319106886	0.4176089944844123	0.4463650676979123	0.41596489977613726	0.41613882983170275	0.4295430743353836	0.41025646459774984	0.4099882924344164	0.41421696917686	0.4916882984643874	0.4078049481449639	0.411230467474003	0.4087717880595509	0.4110311229457225	0.42616274509044144	0.4142730911603883	0.4424138202280894	0.4402537593018539	0.4256509771381586	0.3646988195315983	0.3852091515120759	0.4498078750995261	0.41136803653972975	0.4043605785017069	0.37880907388496576	0.5545751013726238	0.39466774532608667	0.3191710494403579	0.36175729810391605	0.36815067389265604	0.35581280592407394	0.35391444634505426	0.36817949075535494	0.0	0.3823342012368796	0.3759711902463982	0.3771363997704201	0.37451616013303807
URG.6	0.47213311292796095	0.4431570475199567	0.42327173934594176	0.43185854370718063	0.4305360552100316	0.43939331447443447	0.4869791599505913	0.41777686862799407	0.42703096529137363	0.46463266837025907	0.4413005274808518	0.41527705693967587	0.45357619380799424	0.4082871099166421	0.45485705864986775	0.4490797100467914	0.4885792175344943	0.46062338772651445	0.42252688008315026	0.4381358807582457	0.4294855649416815	0.45645239328326126	0.4218901170254017	0.440846060466822	0.4404215476765541	0.4509858723130723	0.41288314339375665	0.4263644436883417	0.43089481120274564	0.4329539276115181	0.44534007632413203	0.3920585413095175	0.5789942965277846	0.32761203500612984	0.3903813460705263	0.40309792303891734	0.39162498336670076	0.40292563755017813	0.41964136319274575	0.4051655875423702	0.3823342012368796	0.0	0.3948462596747529	0.39583640749463556	0.39637569770778724
URG.7	0.40872197277558864	0.4246876485592568	0.40002448629020365	0.4494855866565457	0.4389054128544804	0.43588312906440124	0.46177384923775794	0.4311988358659731	0.4094899463314377	0.43963081655958636	0.417859163909793	0.44434451676401937	0.41706931134619	0.4040753310850607	0.44470695317657977	0.42643912149102164	0.48043112187840753	0.4169070829502793	0.39013312552537693	0.41490666285684163	0.42637415918397736	0.448831793509619	0.43677311071243474	0.44189116023051866	0.46987493022427873	0.4371732212971207	0.41925132204971044	0.43358800619682497	0.4113229982879814	0.4279477248057455	0.44531772320001195	0.37211429884786273	0.5693429988590789	0.4033697656498342	0.39632268240452706	0.38069859386020466	0.39987626523514713	0.41656647559160687	0.3907040097065669	0.375655988230579	0.3759711902463982	0.3948462596747529	0.0	0.40332138307679427	0.4086038305320693
URG.8	0.4537470930979885	0.42699924012388174	0.4020714267032825	0.39994514125510383	0.422025969091015	0.41944350512634976	0.44290674092682775	0.38398476756523703	0.4106437877762085	0.4477985549668903	0.42281266731905365	0.40862362843575806	0.3966599835339646	0.40126559580950555	0.40443507538204077	0.3973255670963907	0.4672021717209766	0.3904639464322839	0.38975048364187637	0.42924408516483076	0.42979986925325875	0.4204846630423477	0.4050952951025488	0.4114092955726423	0.44380322566559105	0.4452465637408743	0.3700615574394355	0.3596838334843978	0.4548480366932228	0.40679899953507664	0.41626279960973833	0.3550477013892596	0.5667782704140698	0.41434365338750107	0.345483898931889	0.380912314875096	0.37759868278122083	0.37057995204652044	0.3498360239969736	0.38038326008894713	0.3771363997704201	0.39583640749463556	0.40332138307679427	0.0	0.38787511782461215
URG.9	0.45731092783856675	0.4368824766577251	0.41793464449759343	0.44729713098764007	0.45601785509533177	0.43769332909831715	0.47567947433387237	0.4040786137181284	0.45731174410587316	0.43826957429932467	0.46271353745223914	0.4056093415197603	0.4368011256485929	0.39856036012694385	0.42499025029222437	0.4196609699774705	0.47648899443166315	0.43876447562898213	0.429810154996117	0.4256505228735875	0.4370696046397835	0.42421093134866605	0.43075966275001737	0.42336288688560236	0.44712170214473207	0.4052954103116394	0.4040521474749204	0.4244903536956527	0.4569644290428444	0.4239805733471189	0.43087700393758477	0.3576972075564669	0.5850788705149855	0.39155282933683183	0.37471262629762697	0.393061174218174	0.39025547807673394	0.4023899860679409	0.3826155895677994	0.3857733496773792	0.37451616013303807	0.39637569770778724	0.4086038305320693	0.38787511782461215	0.0
