	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
Wings	0.20765685680781532	0.1015182246410485	0.15831834064363567	0.20138127371089223	0.18560366377551882	0.1729915766900616	0.21981577453157322	0.11353287952060236	0.14947882431462012	0.17269871278614068	0.21246688430285493	0.15921193672033118	0.23145196452945513	0.17010646179720149	0.19653556929068922	0.1536602252404119	0.18267240351997174	0.20701768098747395	0.1745254057856554	0.12254343140986788	0.0	0.14278010796453827	0.05549410665072997	0.1801392148459356	0.22657551519218647	0.12639356138693583	0.18178756341978938	0.14001918312638245	0.16981720402888073	0.17675024604687548	0.22211925489128662	0.1718579677212364	0.286506447024776	0.21976903260524844	0.20331608099499754	0.15124157120345552	0.12294076479885732	0.1375858012508379	0.18560039476416182	0.20149201773201725	0.200241397820621	0.18819358997136998	0.23944483258428328	0.14945615170372767	0.17467956170134558
Orf	0.22858874218839464	0.10003038251397585	0.11242001066925321	0.12632194677506375	0.12518411278958533	0.12188371562928305	0.172706102958329	0.1383709719462079	0.13543255250132	0.20043836616577607	0.10583042149690935	0.1556630961176488	0.27099447665691323	0.13582601229543873	0.13619638938743242	0.1830918274290502	0.10365320338343068	0.16211787530696872	0.12322413222519522	0.13250160618443596	0.14278010796453827	0.0	0.1266101510928358	0.10263493549121969	0.14561997626453702	0.14386025415178022	0.11262469935381679	0.13413286942543182	0.21099408508245554	0.19318576040108154	0.19877492839503758	0.12791727168249487	0.2633133258947387	0.20353066091330338	0.14177078592329817	0.12024345026578197	0.13919620239402516	0.11617505712399076	0.17468770804253675	0.1770457660610254	0.152053509692857	0.1410825112485887	0.27480712458140005	0.11055026576858194	0.1427666147010072
Juniper	0.19973233131890877	0.09146329377258126	0.14906666098235025	0.18015754282429108	0.16528762526188043	0.15330808863610204	0.2118646830850266	0.10761037360049192	0.12429267989715143	0.17777349795982406	0.19059724580421422	0.14160217947052964	0.2437826728572918	0.14540861952399126	0.16382739453077608	0.1566550495687655	0.15635781793498343	0.17564512716377287	0.1663575926094124	0.10744215312150511	0.05549410665072997	0.1266101510928358	0.0	0.1586706421192507	0.20516195629911926	0.11704959441537559	0.1587759444783252	0.11504734164898693	0.18453880206414036	0.16618115531172997	0.21833365827004406	0.14692942334615747	0.2852979525670858	0.20477071822355658	0.18083259970527418	0.12555730602208362	0.10350656917367161	0.10846874012693386	0.17275966692044217	0.1871153937571084	0.18426624432868052	0.16405699426338882	0.22891045481990632	0.12277326529288779	0.15359471379648681
Azalea	0.2457942340209904	0.15159014632071058	0.16954848679204546	0.1381673538654723	0.1733849546062239	0.16054448873123053	0.21642557132176088	0.17243735566610083	0.17064874123413012	0.2411949260111367	0.13252296259155874	0.2015924882863538	0.3268560792539497	0.16876933898491267	0.16725537891796383	0.2128307508674371	0.1498340559291824	0.13755183019706194	0.142769721202203	0.1517494779869601	0.1801392148459356	0.10263493549121969	0.1586706421192507	0.0	0.14173514913525154	0.1826206048757873	0.11310529305015489	0.1213143386995664	0.26363191564959854	0.21942729163676433	0.23732999074288372	0.14599434672837017	0.26290053269912184	0.20949024662068655	0.13381102601260492	0.15139263056615002	0.16428494711915584	0.1642172074880654	0.17694700369657998	0.18822523032643187	0.1514021544774944	0.15767227167004114	0.26897576933367634	0.15757334982347151	0.16256903069986361
Mimosa	0.24884179543668786	0.19553257951942488	0.14379980117434976	0.14703507089967915	0.17515243036760816	0.1916210288054998	0.20082703086473735	0.1911989406265055	0.18894109172765322	0.26245646781824816	0.1477056759797569	0.2029349363529334	0.32674017627193563	0.1586338537021923	0.16572686946525092	0.2633080023671489	0.1685849126617049	0.18367872570897914	0.15345912263147438	0.21037234135445443	0.22657551519218647	0.14561997626453702	0.20516195629911926	0.14173514913525154	0.0	0.2027490998199625	0.1641446325751621	0.183153365100135	0.2760077428190651	0.25530992468925584	0.24808901241047826	0.1818423042463158	0.28267830428619184	0.19456445068697137	0.1785702252120662	0.1779091184179504	0.23041029544742903	0.18836640067101118	0.20707735731002525	0.17523526701463765	0.17410882233622363	0.14920406624571134	0.2694872684759551	0.19797823945695633	0.19782828007242667
Agate	0.19386994217603543	0.1299849178550781	0.14475296265190402	0.17253213691393074	0.16905216734374234	0.17938444464148726	0.16589051111888375	0.09032120935038715	0.11917543188686111	0.1326066974751812	0.2033885238776437	0.15304035409363267	0.22398925786175344	0.1571902826797234	0.19133028934008284	0.1318660619914234	0.14444666075658055	0.18036925641221274	0.14808397788777314	0.10415447926886993	0.12639356138693583	0.14386025415178022	0.11704959441537559	0.1826206048757873	0.2027490998199625	0.0	0.17361403541314682	0.15924318370194207	0.16188141946791954	0.14557635930380985	0.1811258230636337	0.15898909129316854	0.31882986196419105	0.15410988730512626	0.17208268243392666	0.13645625353600793	0.1422144354891161	0.13690633713448735	0.16838043176594986	0.1751010018654777	0.16731979285758095	0.13208150693917545	0.21851263229175868	0.1519510662017579	0.16691345356723095
Zanahoria	0.24271894957097243	0.13893227842256287	0.15682725568962003	0.15121614114397275	0.17425058766398244	0.1580483328571738	0.2015800433457414	0.15918204689135138	0.15846850030031254	0.23219093590040865	0.13457498476024488	0.194162099626919	0.30780588891445954	0.17807915145247322	0.16900383144516515	0.20316210105248855	0.14827935153861854	0.13124027326615473	0.14999670331056805	0.1611080876253971	0.18178756341978938	0.11262469935381679	0.1587759444783252	0.11310529305015489	0.1641446325751621	0.17361403541314682	0.0	0.1430175379230849	0.24595736376599805	0.20307260200767688	0.2416506725760148	0.14137230344122148	0.2681433824998383	0.22145819051126922	0.14171790683417634	0.15710529222613398	0.15343614359592878	0.15132763637969363	0.17707039578251235	0.1775617408032268	0.15450437698430203	0.1785814392612703	0.2821173684449579	0.13596879597167327	0.1581095911401465
Rambo_II	0.25833715426104675	0.14126067117088859	0.15513574409247774	0.14625751047394667	0.1617028129457041	0.1565555099539552	0.23361017375701595	0.15762516891809755	0.16326390420223816	0.2239336464286429	0.16479985897476812	0.14915111693543814	0.30294789373524234	0.16389795497252968	0.1551896096011547	0.19167269156688732	0.1856230549952706	0.16313978915282973	0.18694612944153263	0.13465471722339864	0.14001918312638245	0.13413286942543182	0.11504734164898693	0.1213143386995664	0.183153365100135	0.15924318370194207	0.1430175379230849	0.0	0.25119648705241554	0.19292165323382449	0.2281171658088214	0.17480412425651787	0.27619363286844245	0.23698625422222538	0.1507462551643885	0.16026209242604716	0.12898730606043346	0.1088030051490713	0.19564477184546963	0.20849635559235316	0.17161877320761199	0.18975175445630574	0.2470611219745187	0.14056482303011367	0.1965518969648157
Siobhan	0.19968127313061673	0.17701415918379945	0.21720736699983859	0.25850729790199156	0.25874751466238216	0.2535839983236637	0.17870106159741014	0.15694740324278683	0.19963631309804128	0.15622822492867997	0.2834588796492956	0.23242313897016062	0.1675996453615409	0.22618289544928027	0.2748980022477912	0.17233144354005078	0.22486987993917096	0.2705714191747123	0.19435935067490737	0.1842171507434809	0.16981720402888073	0.21099408508245554	0.18453880206414036	0.26363191564959854	0.2760077428190651	0.16188141946791954	0.24595736376599805	0.25119648705241554	0.0	0.21911928828902877	0.22848801568832408	0.21223930129954943	0.3390069467421878	0.207466585242821	0.26244584893782597	0.20387556170505927	0.22508192039253272	0.2198648238360526	0.2170403050228456	0.22080201110463016	0.2450040817293197	0.22524532241188566	0.24710877936020728	0.22656688698931052	0.2154746436202389
Unknown_G2.1	0.21009815034947585	0.1444786858036234	0.18345928629461647	0.20435880207338966	0.21978047160934205	0.21000753333179262	0.21323402047244533	0.1590097698389292	0.17737917490918598	0.1919756962900955	0.24597347033232939	0.21018384614446972	0.24979258634860968	0.2069980297226801	0.23064836628711916	0.13893508403047575	0.20127306822359525	0.20967393833834638	0.19268583071798903	0.17257939605795825	0.17675024604687548	0.19318576040108154	0.16618115531172997	0.21942729163676433	0.25530992468925584	0.14557635930380985	0.20307260200767688	0.19292165323382449	0.21911928828902877	0.0	0.13995746630116818	0.1789758426030995	0.3178984048585836	0.19660123480374564	0.1680509180044276	0.1713503559810375	0.17227454400225578	0.18703248279319257	0.1656279249972104	0.17470689645924045	0.1674923602016876	0.18227206675530477	0.205340365642699	0.17735824122622043	0.18784489562200934
Talia	0.27650272777327883	0.20780075640573925	0.20947537515975276	0.22025374269374132	0.23948765102402156	0.24282105210809674	0.22331476414424134	0.1854125272806294	0.22704453335282648	0.18215582461388935	0.2288460824079527	0.20742900193437847	0.2751462055568543	0.2398241259084572	0.25957794030353104	0.18906420356529938	0.23017651085403074	0.26350596110571967	0.2159091952106959	0.21726873956154671	0.22211925489128662	0.19877492839503758	0.21833365827004406	0.23732999074288372	0.24808901241047826	0.1811258230636337	0.2416506725760148	0.2281171658088214	0.22848801568832408	0.13995746630116818	0.0	0.2322267888967062	0.33650586623963297	0.21189487154538034	0.1973320698352275	0.21215807387095315	0.22501707736204457	0.22477909299681662	0.22948924427301803	0.2322606649713761	0.19546437212013557	0.21205055565522526	0.272925554181445	0.23389543626557646	0.2411901677138707
URG.1	0.17554245999148507	0.11547943813763228	0.1551016249102995	0.14677984701169122	0.17834323539989633	0.156419895870018	0.17912205223211303	0.13934678374644746	0.14952373023456497	0.20213787855449417	0.18096480478957913	0.19243124129942618	0.2590081420621434	0.14066281564852964	0.17575047449484646	0.18577736065676675	0.14806805331598516	0.14468656380897682	0.12536892613727604	0.14142531143844483	0.1718579677212364	0.12791727168249487	0.14692942334615747	0.14599434672837017	0.1818423042463158	0.15898909129316854	0.14137230344122148	0.17480412425651787	0.21223930129954943	0.1789758426030995	0.2322267888967062	0.0	0.2510041770811138	0.1589276853545226	0.12058257739342668	0.092149434071741	0.12295739975388188	0.12720499786227354	0.09272081887477497	0.09047744949777878	0.11241038845038516	0.12653908114251816	0.20260613356338927	0.11396353062921943	0.04042270015603553
