# Constructed from biom file
#OTU ID	G12MB13	G12MB10	G2MB7	G12MB2	AGMB6	G12MB17	G2MB14	G12MB7	G2MB6	URGMB11	G2MB12	URGMB13	URGMB12	G2MB9	G2MB11	G12MB14	URGMB2	G2MB3	URGMB5	G12MB3	G2MB13	G12MB11	G2MB10	G12MB4	URGMB4	URGMB6	G12MB1	G2MB15	URGMB14	AGMB2	AGMB7	URGMB3	FRCMB4	AGMB1	FRCMB1	AGMB5	G12MB5	G12MB16	G2MB4	G2MB8	G2MB2	URGMB8	URGMB7	G12MB9	URGMB9	AGMB3	G12MB6	G12MB8	FRCMB2	URGMB10	FRCMB3	AGMB4	URGMB1	FRCMB5	G2MB1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	2018.0	397.0	347.0	724.0	515.0	752.0	498.0	1149.0	634.0	2112.0	746.0	1433.0	1453.0	1444.0	653.0	755.0	1007.0	1020.0	2153.0	1336.0	743.0	387.0	1804.0	972.0	1369.0	2525.0	664.0	389.0	1386.0	407.0	572.0	1379.0	8.0	336.0	133.0	399.0	601.0	305.0	229.0	1331.0	1282.0	1158.0	1043.0	303.0	872.0	787.0	510.0	240.0	36.0	762.0	5.0	391.0	726.0	505.0	1144.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__SMB53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina	0.0	1.0	0.0	40.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	29.0	0.0	146.0	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	2.0	3202.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter_Eubacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	2233.0	1577.0	602.0	781.0	1082.0	939.0	921.0	3790.0	1099.0	2561.0	1468.0	1131.0	889.0	1439.0	1243.0	459.0	1216.0	1779.0	1032.0	1224.0	1910.0	1532.0	1182.0	703.0	996.0	2743.0	685.0	1056.0	770.0	1398.0	727.0	903.0	1636.0	725.0	1364.0	1523.0	2307.0	496.0	2260.0	2600.0	892.0	1289.0	895.0	2414.0	925.0	1455.0	1721.0	1071.0	3613.0	721.0	2617.0	876.0	1076.0	478.0	1317.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	305.0	23.0	1.0	5.0	24.0	262.0	342.0	69.0	69.0	37.0	608.0	73.0	66.0	65.0	17.0	38.0	51.0	1604.0	129.0	7.0	13.0	21.0	1.0	4.0	8.0	351.0	2.0	5.0	433.0	66.0	46.0	33.0	2.0	9.0	4.0	47.0	15.0	15.0	43.0	123.0	26.0	12.0	0.0	0.0	38.0	51.0	34.0	0.0	0.0	18.0	0.0	242.0	9.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	1490.0	380.0	479.0	584.0	354.0	657.0	523.0	482.0	339.0	604.0	731.0	735.0	294.0	447.0	499.0	367.0	896.0	782.0	479.0	659.0	602.0	610.0	782.0	861.0	665.0	738.0	873.0	372.0	326.0	504.0	347.0	464.0	814.0	227.0	1148.0	462.0	480.0	257.0	300.0	712.0	742.0	546.0	541.0	352.0	456.0	549.0	347.0	209.0	4461.0	326.0	84.0	669.0	545.0	622.0	736.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	22.0	12.0	25.0	22.0	2.0	7.0	9.0	12.0	3.0	27.0	14.0	16.0	10.0	50.0	32.0	8.0	24.0	20.0	11.0	7.0	74.0	24.0	24.0	15.0	13.0	16.0	5.0	6.0	11.0	20.0	6.0	15.0	0.0	2.0	0.0	9.0	29.0	7.0	10.0	37.0	5.0	9.0	22.0	9.0	10.0	13.0	25.0	7.0	1.0	4.0	0.0	28.0	11.0	6.0	23.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	810.0	187.0	130.0	203.0	374.0	388.0	331.0	125.0	472.0	365.0	214.0	810.0	406.0	361.0	1427.0	1015.0	1095.0	437.0	513.0	494.0	1511.0	224.0	308.0	549.0	428.0	825.0	262.0	243.0	439.0	563.0	215.0	400.0	11.0	850.0	55.0	614.0	383.0	74.0	941.0	92.0	117.0	164.0	182.0	383.0	445.0	266.0	383.0	147.0	194.0	102.0	192.0	161.0	384.0	199.0	87.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	11.0	11.0	10.0	22.0	8.0	14.0	5.0	13.0	10.0	14.0	12.0	4.0	2.0	8.0	6.0	9.0	8.0	19.0	9.0	8.0	13.0	4.0	4.0	4.0	7.0	6.0	15.0	4.0	9.0	8.0	5.0	6.0	100.0	11.0	192.0	8.0	11.0	10.0	22.0	13.0	13.0	5.0	8.0	9.0	7.0	15.0	9.0	4.0	7128.0	3.0	507.0	9.0	10.0	7.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	40.0	27.0	93.0	0.0	0.0	2.0	100.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia	1808.0	329.0	1002.0	524.0	407.0	685.0	504.0	778.0	375.0	520.0	934.0	881.0	248.0	622.0	686.0	391.0	1000.0	828.0	407.0	684.0	751.0	872.0	1135.0	970.0	735.0	861.0	1162.0	306.0	301.0	533.0	396.0	649.0	470.0	166.0	287.0	506.0	365.0	222.0	509.0	926.0	562.0	755.0	735.0	198.0	569.0	515.0	300.0	136.0	2.0	234.0	0.0	528.0	735.0	799.0	661.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	13.0	10.0	2.0	9.0	42.0	19.0	37.0	2.0	34.0	8.0	9.0	32.0	13.0	25.0	39.0	4.0	7.0	28.0	12.0	50.0	75.0	5.0	54.0	8.0	33.0	41.0	1.0	99.0	35.0	6.0	11.0	29.0	4.0	9.0	8.0	29.0	25.0	8.0	199.0	437.0	17.0	21.0	26.0	51.0	35.0	76.0	15.0	40.0	49.0	268.0	293.0	44.0	21.0	17.0	15.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	117.0	63.0	70.0	143.0	73.0	89.0	51.0	65.0	33.0	86.0	111.0	58.0	19.0	59.0	42.0	37.0	42.0	141.0	27.0	71.0	88.0	70.0	70.0	68.0	49.0	130.0	230.0	21.0	19.0	105.0	40.0	34.0	25.0	60.0	7.0	60.0	59.0	41.0	29.0	64.0	81.0	32.0	21.0	37.0	22.0	72.0	68.0	31.0	7.0	1.0	21.0	85.0	25.0	8.0	65.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__rc4-4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	15037.0	14624.0	8150.0	7839.0	18681.0	10074.0	17053.0	17684.0	11418.0	14546.0	13958.0	15806.0	11007.0	12964.0	11798.0	6177.0	17950.0	11905.0	14300.0	27353.0	13516.0	8659.0	12179.0	30437.0	16663.0	19434.0	7947.0	13729.0	8848.0	14061.0	18970.0	13604.0	21810.0	6102.0	28057.0	18817.0	10025.0	7139.0	16857.0	10147.0	22498.0	14883.0	13263.0	10365.0	17130.0	17488.0	8149.0	7491.0	2434.0	8607.0	576.0	14000.0	16898.0	13738.0	17109.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	1947.0	592.0	24.0	10.0	87.0	301.0	365.0	146.0	969.0	44.0	52.0	111.0	121.0	71.0	588.0	5.0	266.0	107.0	119.0	258.0	985.0	177.0	80.0	531.0	87.0	143.0	17.0	764.0	262.0	152.0	78.0	174.0	430.0	24.0	602.0	96.0	255.0	11.0	603.0	174.0	1041.0	188.0	54.0	1247.0	86.0	165.0	133.0	1070.0	0.0	2.0	1.0	50.0	103.0	950.0	118.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	308.0	435.0	243.0	480.0	702.0	305.0	1346.0	205.0	1158.0	397.0	516.0	620.0	474.0	823.0	889.0	107.0	339.0	461.0	530.0	354.0	525.0	226.0	484.0	300.0	817.0	599.0	134.0	1396.0	597.0	711.0	1261.0	883.0	113.0	417.0	216.0	902.0	490.0	1021.0	1238.0	751.0	1151.0	569.0	392.0	272.0	522.0	917.0	475.0	291.0	19.0	1257.0	2036.0	1145.0	435.0	276.0	1560.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Papillibacter	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	2344.0	3092.0	1754.0	5460.0	1558.0	773.0	2015.0	526.0	1819.0	2139.0	798.0	3217.0	1633.0	1325.0	2999.0	867.0	2589.0	1314.0	2208.0	3351.0	3136.0	990.0	1897.0	1820.0	4792.0	2652.0	1564.0	932.0	3836.0	3591.0	3264.0	5192.0	5.0	3177.0	119.0	1709.0	2664.0	386.0	2159.0	4158.0	1087.0	5824.0	3419.0	1923.0	6446.0	2129.0	3040.0	3085.0	5.0	1802.0	104.0	3852.0	4338.0	1058.0	1636.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister	4.0	22.0	0.0	0.0	1.0	12.0	32.0	0.0	27.0	0.0	2.0	3.0	5.0	5.0	0.0	1.0	1.0	0.0	9.0	3.0	7.0	3.0	24.0	0.0	0.0	0.0	1.0	7.0	12.0	8.0	1.0	14.0	0.0	2.0	1.0	0.0	41.0	9.0	16.0	14.0	7.0	3.0	0.0	29.0	1.0	0.0	36.0	46.0	0.0	50.0	16.0	2.0	2.0	22.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium	0.0	13.0	9.0	0.0	0.0	2.0	23.0	18.0	16.0	1.0	0.0	18.0	14.0	9.0	4.0	0.0	4.0	7.0	14.0	3.0	0.0	1.0	7.0	2.0	2.0	1.0	0.0	14.0	10.0	0.0	1.0	5.0	6.0	0.0	8.0	1.0	21.0	2.0	13.0	19.0	24.0	4.0	4.0	11.0	9.0	3.0	27.0	8.0	0.0	4.0	42.0	4.0	5.0	1.0	37.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	136.0	471.0	349.0	74.0	79.0	388.0	317.0	249.0	117.0	50.0	339.0	139.0	120.0	150.0	293.0	70.0	84.0	181.0	107.0	88.0	279.0	47.0	114.0	78.0	111.0	80.0	210.0	171.0	98.0	184.0	125.0	118.0	8.0	181.0	16.0	305.0	417.0	151.0	167.0	153.0	276.0	131.0	73.0	325.0	92.0	82.0	330.0	295.0	17.0	68.0	2.0	87.0	90.0	23.0	260.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium	14.0	2.0	40.0	54.0	14.0	21.0	14.0	2.0	5.0	3.0	28.0	7.0	0.0	21.0	37.0	14.0	13.0	7.0	7.0	11.0	33.0	16.0	5.0	13.0	4.0	7.0	8.0	7.0	4.0	9.0	31.0	3.0	0.0	19.0	20.0	5.0	12.0	11.0	18.0	24.0	6.0	7.0	8.0	2.0	8.0	45.0	13.0	2.0	0.0	18.0	2.0	49.0	7.0	8.0	12.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	30.0	1.0	27.0	3.0	0.0	4.0	24.0	0.0	5.0	2.0	36.0	24.0	30.0	18.0	15.0	6.0	277.0	12.0	38.0	0.0	12.0	4.0	27.0	3.0	4.0	7.0	10.0	13.0	229.0	0.0	0.0	5.0	0.0	1977.0	0.0	27.0	2.0	9.0	14.0	6.0	7.0	28.0	5.0	0.0	486.0	5.0	1.0	0.0	0.0	108.0	0.0	1.0	447.0	31.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RFN20	7.0	23.0	6.0	9.0	0.0	1.0	3.0	0.0	18.0	3.0	9.0	4.0	28.0	24.0	74.0	12.0	12.0	1.0	25.0	4.0	94.0	8.0	18.0	5.0	9.0	2.0	0.0	0.0	38.0	26.0	5.0	12.0	0.0	0.0	0.0	0.0	36.0	2.0	2.0	0.0	10.0	15.0	6.0	4.0	2.0	2.0	33.0	4.0	0.0	0.0	0.0	34.0	12.0	75.0	21.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__p-75-a5	4.0	7.0	5.0	16.0	1.0	1.0	5.0	3.0	1.0	1.0	5.0	4.0	1.0	3.0	7.0	1.0	7.0	3.0	0.0	4.0	2.0	2.0	1.0	3.0	9.0	3.0	0.0	2.0	1.0	3.0	0.0	6.0	0.0	15.0	0.0	7.0	4.0	2.0	3.0	1.0	2.0	4.0	7.0	0.0	3.0	5.0	6.0	0.0	0.0	17.0	0.0	7.0	4.0	12.0	4.0
k__Bacteria;p__Firmicutes;c__OPB54;o__;f__;g__	0.0	8.0	1.0	1.0	0.0	0.0	3.0	2.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	2.0	3.0	1.0	4.0	5.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	5.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;g__	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__;g__	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.0	0.0	8.0	0.0	0.0	2.0	9.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__	7.0	1.0	3.0	1.0	0.0	0.0	1.0	3.0	4.0	0.0	4.0	2.0	1.0	3.0	5.0	5.0	0.0	5.0	0.0	2.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	15.0	1.0	1.0	1.0	3.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	4.0	0.0	3.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__	0.0	0.0	3.0	0.0	0.0	1.0	9.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__	0.0	3.0	9.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	0.0	0.0	4.0	0.0	0.0	3.0	5.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas	0.0	0.0	5.0	0.0	0.0	1.0	34.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium	0.0	0.0	6.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
