	LFG_AM (LFM)	LSG_AM (LSM)	LSG_AFO	LSG_Unknown	LSG_AFY	RSG_AM_2	RSG_AM (RSM)	RSG_SubAM_1	UNKG_Unknown_1	UNKG_Unknown_2	UNKG_Unknown_3	UNKG_Unknown_4	UNKG_Unknown_5	UNKG_Unknown_6	UNKG_Unknown_7	UNKG_Unknown_8	UNKG_Unknown_9	UNKG_Unknown_10	UNKG_Unknown_11	UNKG_Unknown_12	UNKG_Unknown_13	UNKG_Unknown_14	UNKG_Unknown_15	UNKG_Unknown_16	UNKG_Unknown_17	UNKG_Unknown_18	UNKG_Unknown_19	UNKG_Unknown_20	UNKG_Unknown_21	UNKG_Unknown_22	UNKG_Unknown_23	UNKG_Unknown_24	UNKG_Unknown_25	UNKG_Unknown_26	UNKG_Unknown_27	UNKG_Unknown_28	UNKG_Unknown_29	UNKG_Unknown_30	UNKG_Unknown_31	UNKG_Unknown_32
UNKG_Unknown_15	0.4675885328836425	0.433389544688027	0.2866779089376054	0.38050590219224284	0.39096121416526136	0.5745025295109613	0.4482967959527825	0.6243507588532884	0.47554806070826305	0.49477234401349074	0.4965261382799325	0.5283642495784149	0.58212478920742	0.5400337268128161	0.35440134907251264	0.37456998313659357	0.49288364249578415	0.4093760539629005	0.3203372681281619	0.44377740303541313	0.4174704890387858	0.3674873524451939	0.0	0.40964586846543	0.46293423271500844	0.32283305227655984	0.4352107925801012	0.3841483979763912	0.3996627318718381	0.4421585160202361	0.4166610455311973	0.42900505902192243	0.3309274873524452	0.6177403035413154	0.5101517706576728	0.48627318718381113	0.44748735244519394	0.48890387858347384	0.5423946037099494	0.5063069139966273
UNKG_Unknown_16	0.3545362563237774	0.33389544688026984	0.3187858347386172	0.38225969645868463	0.30866779089376056	0.4543001686340641	0.357504215851602	0.4864080944350759	0.4027655986509275	0.3245868465430017	0.38435075885328834	0.40681281618887016	0.4426306913996627	0.3684991568296796	0.4160539629005059	0.4058010118043845	0.3345699831365936	0.32290050590219227	0.3176391231028668	0.32708263069139965	0.31467116357504216	0.22988195615514334	0.40964586846543	0.0	0.31419898819561554	0.35251264755480605	0.3217537942664418	0.31831365935919054	0.29328836424957844	0.3367284991568297	0.3293086003372681	0.3264080944350759	0.33720067453625635	0.5021247892074199	0.39500843170320404	0.5240472175379427	0.38401349072512647	0.38172006745362563	0.46583473861720065	0.357504215851602
UNKG_Unknown_17	0.3302529510961214	0.34462057335581786	0.36458684654300166	0.4112647554806071	0.29780775716694774	0.46536256323777403	0.35534569983136594	0.4918043844856661	0.41328836424957843	0.3339629005059022	0.38266441821247893	0.40161888701517706	0.393389544688027	0.3576391231028668	0.4272512647554806	0.4307588532883643	0.34313659359190557	0.3372681281618887	0.3663406408094435	0.327150084317032	0.3119055649241147	0.37146711635750423	0.46293423271500844	0.31419898819561554	0.0	0.4124114671163575	0.3096795952782462	0.3365935919055649	0.31865092748735246	0.3242495784148398	0.3432715008431703	0.33564924114671163	0.37025295109612144	0.4934232715008432	0.45382799325463746	0.59035413153457	0.4166610455311973	0.40647554806070824	0.4729848229342327	0.358043844856661
UNKG_Unknown_18	0.4580775716694772	0.4211804384485666	0.24215851602023608	0.39811129848229343	0.35797639123102865	0.5990556492411467	0.46259696458684657	0.6332546374367622	0.46765598650927487	0.4449915682967959	0.47649241146711635	0.5247892074198989	0.5344350758853288	0.4929510961214165	0.41929173693086	0.378212478920742	0.4597639123102867	0.34387858347386174	0.3152782462057336	0.40134907251264756	0.3955480607082631	0.30327150084317034	0.32283305227655984	0.35251264755480605	0.4124114671163575	0.0	0.3497470489038786	0.2972006745362563	0.3547386172006745	0.4003372681281619	0.3962900505902192	0.39048903878583474	0.274468802698145	0.5965598650927487	0.54893760539629	0.541787521079258	0.4559190556492411	0.5119730185497471	0.5707925801011804	0.5083305227655986
UNKG_Unknown_19	0.36168634064080946	0.35959527824620574	0.3399662731871838	0.4043170320404722	0.30610455311973017	0.47622259696458685	0.4002698145025295	0.49976391231028666	0.4304890387858347	0.32377740303541314	0.41929173693086	0.44647554806070827	0.4406070826306914	0.3539966273187184	0.4252951096121417	0.42563237774030355	0.3699831365935919	0.3100843170320405	0.34866779089376054	0.36674536256323775	0.36168634064080946	0.3374030354131535	0.4352107925801012	0.3217537942664418	0.3096795952782462	0.3497470489038786	0.0	0.3190556492411467	0.32161888701517705	0.3017200674536256	0.36053962900505904	0.3482630691399663	0.35129848229342325	0.4540303541315346	0.4966610455311973	0.5649241146711635	0.39649241146711633	0.4359527824620573	0.5151433389544688	0.41524451939291734
UNKG_Unknown_20	0.38138279932546376	0.3043507588532884	0.26050590219224284	0.29261382799325464	0.2675210792580101	0.4696795952782462	0.3532546374367622	0.5311973018549747	0.34293423271500845	0.3444856661045531	0.3670826306913997	0.3906239460370995	0.39021922428330524	0.37382799325463745	0.33322091062394604	0.3461720067453626	0.3272849915682968	0.27622259696458684	0.2657672849915683	0.2748060708263069	0.32344013490725126	0.32492411467116356	0.3841483979763912	0.31831365935919054	0.3365935919055649	0.2972006745362563	0.3190556492411467	0.0	0.2860033726812816	0.32067453625632375	0.30138279932546375	0.2905227655986509	0.3154806070826307	0.4806070826306914	0.44822934232715006	0.5006408094435076	0.36222596964586845	0.37504215851602024	0.45558178752107925	0.3811129848229342
UNKG_Unknown_21	0.37747048903878583	0.3117706576728499	0.2863406408094435	0.3490050590219224	0.2601686340640809	0.48768971332209105	0.3445531197301855	0.5047554806070826	0.36222596964586845	0.3148735244519393	0.36836424957841485	0.39743676222596963	0.4393254637436762	0.34435075885328836	0.3576391231028668	0.3761214165261383	0.3373355817875211	0.29166947723440134	0.3054974704890388	0.2943001686340641	0.3026644182124789	0.34340640809443507	0.3996627318718381	0.29328836424957844	0.31865092748735246	0.3547386172006745	0.32161888701517705	0.2860033726812816	0.0	0.327150084317032	0.3126475548060708	0.2742664418212479	0.33706576728499155	0.504822934232715	0.463743676222597	0.5330860033726813	0.39716694772344013	0.3987858347386172	0.4730522765598651	0.37099494097807756
UNKG_Unknown_22	0.36013490725126474	0.3233726812816189	0.33679595278246205	0.3557504215851602	0.258752107925801	0.48836424957841484	0.38313659359190555	0.49025295109612144	0.38860033726812815	0.3363912310286678	0.36600337268128164	0.3991231028667791	0.4172006745362563	0.363575042158516	0.40978077571669475	0.3983811129848229	0.3770657672849916	0.33376053962900504	0.3290387858347386	0.33349072512647554	0.31898819561551434	0.36890387858347384	0.4421585160202361	0.3367284991568297	0.3242495784148398	0.4003372681281619	0.3017200674536256	0.32067453625632375	0.327150084317032	0.0	0.27190556492411466	0.3352445193929174	0.3309274873524452	0.4772344013490725	0.4611129848229342	0.5436087689713323	0.36856661045531197	0.41045531197301854	0.4499831365935919	0.38259696458684656
UNKG_Unknown_23	0.3515682967959528	0.33315345699831367	0.33531197301854976	0.31318718381112987	0.27284991568296796	0.461787521079258	0.3481956155143339	0.48741989881956155	0.3670151770657673	0.34563237774030353	0.3448903878583474	0.38596964586846544	0.4300168634064081	0.37072512647554806	0.38172006745362563	0.4111973018549747	0.3583136593591906	0.3084654300168634	0.3062394603709949	0.3214839797639123	0.2972006745362563	0.36074198988195616	0.4166610455311973	0.3293086003372681	0.3432715008431703	0.3962900505902192	0.36053962900505904	0.30138279932546375	0.3126475548060708	0.27190556492411466	0.0	0.29780775716694774	0.34131534569983135	0.46010118043844855	0.42401349072512645	0.5121753794266442	0.37045531197301856	0.3832715008431703	0.4047892074198988	0.3459696458684654
UNKG_Unknown_24	0.39642495784148396	0.3320741989881956	0.33497470489038783	0.37713322091062396	0.30799325463743676	0.5143338954468802	0.3626981450252951	0.5191231028667791	0.39811129848229343	0.32654300168634065	0.3765935919055649	0.4076897133220911	0.4350758853288364	0.35480607082630694	0.40067453625632377	0.41106239460370997	0.3757841483979764	0.27885328836424955	0.3272175379426644	0.3148735244519393	0.313389544688027	0.3784822934232715	0.42900505902192243	0.3264080944350759	0.33564924114671163	0.39048903878583474	0.3482630691399663	0.2905227655986509	0.2742664418212479	0.3352445193929174	0.29780775716694774	0.0	0.3732883642495784	0.5009780775716695	0.4826981450252951	0.5405059021922428	0.4091736930860034	0.41659359190556494	0.4639460370994941	0.39588532883642497
UNKG_Unknown_25	0.39743676222596963	0.3618887015177066	0.2589544688026981	0.36384485666104555	0.31750421585160205	0.5380101180438449	0.4033726812816189	0.561956155143339	0.4236087689713322	0.39649241146711633	0.41774030354131536	0.4568634064080944	0.4873524451939292	0.4426981450252951	0.40350758853288365	0.33895446880269814	0.41895446880269815	0.3736256323777403	0.34313659359190557	0.3922428330522766	0.3772681281618887	0.344283305227656	0.3309274873524452	0.33720067453625635	0.37025295109612144	0.274468802698145	0.35129848229342325	0.3154806070826307	0.33706576728499155	0.3309274873524452	0.34131534569983135	0.3732883642495784	0.0	0.5349072512647555	0.4839797639123103	0.49558178752107923	0.405531197301855	0.4478920741989882	0.49524451939291736	0.4424283305227656
UNKG_Unknown_26	0.42677908937605397	0.36978077571669477	0.526070826306914	0.46981450252951096	0.433929173693086	0.39473861720067455	0.4262394603709949	0.4499831365935919	0.4516694772344014	0.38266441821247893	0.4203035413153457	0.4256998313659359	0.4033726812816189	0.34502529510961216	0.5135244519392917	0.5979763912310286	0.4147723440134907	0.519460370994941	0.5281618887015177	0.4407419898819562	0.4808768971332209	0.5446880269814502	0.6177403035413154	0.5021247892074199	0.4934232715008432	0.5965598650927487	0.4540303541315346	0.4806070826306914	0.504822934232715	0.4772344013490725	0.46010118043844855	0.5009780775716695	0.5349072512647555	0.0	0.4461382799325464	0.6135581787521079	0.42441821247892075	0.3789544688026981	0.3951433389544688	0.3875210792580101
