	LFG_AM (LFM)	LSG_AM (LSM)	LSG_AFO	LSG_Unknown	LSG_AFY	RSG_AM_2	RSG_AM (RSM)	RSG_SubAM_1	UNKG_Unknown_1	UNKG_Unknown_2	UNKG_Unknown_3	UNKG_Unknown_4	UNKG_Unknown_5	UNKG_Unknown_6	UNKG_Unknown_7	UNKG_Unknown_8	UNKG_Unknown_9	UNKG_Unknown_10	UNKG_Unknown_11	UNKG_Unknown_12	UNKG_Unknown_13	UNKG_Unknown_14	UNKG_Unknown_15	UNKG_Unknown_16	UNKG_Unknown_17	UNKG_Unknown_18	UNKG_Unknown_19	UNKG_Unknown_20	UNKG_Unknown_21	UNKG_Unknown_22	UNKG_Unknown_23	UNKG_Unknown_24	UNKG_Unknown_25	UNKG_Unknown_26	UNKG_Unknown_27	UNKG_Unknown_28	UNKG_Unknown_29	UNKG_Unknown_30	UNKG_Unknown_31	UNKG_Unknown_32
UNKG_Unknown_13	0.49502982107355864	0.4616122840690979	0.4912959381044487	0.4771897810218978	0.4588910133843212	0.5219512195121951	0.47619047619047616	0.48185483870967744	0.47544022242817424	0.4557344064386318	0.49714285714285716	0.5069637883008357	0.4914448669201521	0.4550839091806515	0.49806576402321084	0.5199291408325952	0.4718875502008032	0.4663951120162933	0.49899799599198397	0.4630541871921182	0.0	0.49800796812749004	0.5533522190745986	0.47551020408163264	0.46296296296296297	0.5198776758409785	0.4847870182555781	0.47690857681432614	0.4623552123552124	0.4713493530499076	0.4533980582524272	0.4576612903225806	0.49559082892416223	0.512621359223301	0.5107843137254902	0.5475578406169666	0.48751156336725254	0.4733606557377049	0.5004793863854267	0.46177062374245476
UNKG_Unknown_14	0.5248508946322068	0.5075901328273245	0.459214501510574	0.51	0.5075471698113208	0.551219512195122	0.5104364326375711	0.5225225225225225	0.5101476014760148	0.5245098039215687	0.5340909090909091	0.5589041095890411	0.5380281690140845	0.5339063992359121	0.49654491609081935	0.5295698924731183	0.5168986083499006	0.48615384615384616	0.4660397074190178	0.50293542074364	0.49800796812749004	0.0	0.4919678714859438	0.4491525423728814	0.49846153846153846	0.4676724137931034	0.475	0.500945179584121	0.4736328125	0.4921077065923863	0.46463654223968565	0.4969939879759519	0.5035714285714286	0.5613026819923371	0.5286561264822134	0.5496515679442509	0.5027985074626866	0.5147507629704985	0.5376549094375596	0.4858585858585859
UNKG_Unknown_15	0.5880149812734082	0.5348623853211009	0.471976401179941	0.5085201793721973	0.5238970588235294	0.6066481994459834	0.5469462169553327	0.5808893093661306	0.5379125780553078	0.5816326530612245	0.5604395604395604	0.5910290237467019	0.5896520963425513	0.5762557077625571	0.5210325047801148	0.47666971637694416	0.565752128666036	0.5014985014985015	0.4775510204081633	0.5394736842105263	0.5533522190745986	0.4919678714859438	0.0	0.5354330708661418	0.5609284332688588	0.46659597030752914	0.522343594836147	0.5174953959484346	0.5112570356472795	0.5179856115107914	0.5112570356472795	0.5246853823814134	0.5048372911169745	0.6025641025641025	0.5645161290322581	0.5300261096605744	0.5442359249329759	0.578544061302682	0.565377532228361	0.5699530516431925
UNKG_Unknown_16	0.5	0.4893410852713178	0.48096192384769537	0.49537037037037035	0.49375600384245916	0.5333998005982054	0.4966183574879227	0.5081632653061224	0.4981238273921201	0.5237623762376238	0.5034146341463415	0.5383177570093458	0.5177713736791547	0.504424778761062	0.49701195219123506	0.5355535553555355	0.4887525562372188	0.4818276220145379	0.46462513199577615	0.473313192346425	0.47551020408163264	0.4491525423728814	0.5354330708661418	0.0	0.49740932642487046	0.5084745762711864	0.47528916929547843	0.4826254826254826	0.464816650148662	0.4782608695652174	0.4768928220255654	0.48367346938775513	0.504050405040504	0.5281899109792285	0.51010101010101	0.5492091388400703	0.4833174451858913	0.5046535677352637	0.515625	0.473792394655704
UNKG_Unknown_17	0.4892086330935252	0.4640394088669951	0.499009900990099	0.5009225092250923	0.4835589941972921	0.5377733598409543	0.5095785440613027	0.49743062692702983	0.5093109869646183	0.5119760479041916	0.5150048402710552	0.528692380056444	0.523444976076555	0.49851924975320827	0.4955134596211366	0.552491103202847	0.49337410805300713	0.4754953076120959	0.49793388429752067	0.4779116465863454	0.46296296296296297	0.49846153846153846	0.5609284332688588	0.49740932642487046	0.0	0.5210084033613446	0.47689075630252103	0.4708171206225681	0.47838899803536344	0.48826291079812206	0.45870646766169154	0.4504692387904067	0.5027027027027027	0.5179282868525896	0.51010101010101	0.5754961173425367	0.5089034676663543	0.4968814968814969	0.5083415112855741	0.46273291925465837
UNKG_Unknown_18	0.5561172901921132	0.5083579154375615	0.4581589958158996	0.5094161958568738	0.5053868756121449	0.5907297830374754	0.5414258188824663	0.556910569105691	0.532015065913371	0.5393145161290323	0.5458089668615984	0.5695488721804511	0.5826251180358829	0.5457227138643068	0.49229188078108943	0.4976303317535545	0.5436105476673428	0.4648648648648649	0.47020585048754066	0.49745158002038736	0.5198776758409785	0.4676724137931034	0.46659597030752914	0.5084745762711864	0.5210084033613446	0.0	0.48764769065520946	0.49261083743842365	0.5019880715705766	0.49808429118773945	0.499003984063745	0.505175983436853	0.49162011173184356	0.5837414299706171	0.5597989949748744	0.5556552962298025	0.5134357005758158	0.534446764091858	0.560856864654333	0.5350253807106599
UNKG_Unknown_19	0.49230769230769234	0.4849368318756074	0.4686868686868687	0.4911792014856082	0.46123650637880276	0.5478775913129319	0.48490749756572543	0.4989733059548255	0.4853358561967833	0.4832146490335707	0.5306513409961686	0.5189393939393939	0.5332699619771863	0.521865889212828	0.5014895729890765	0.5235934664246824	0.49490835030549896	0.451271186440678	0.4694736842105263	0.473313192346425	0.4847870182555781	0.475	0.522343594836147	0.47528916929547843	0.47689075630252103	0.48764769065520946	0.0	0.475266731328807	0.47988223748773307	0.4753787878787879	0.4617676266137041	0.4790174002047083	0.4890909090909091	0.512	0.5146022155085599	0.5555555555555556	0.4789674952198853	0.463336875664187	0.5214007782101168	0.4690721649484536
UNKG_Unknown_20	0.48091603053435117	0.44783010156971376	0.45325779036827196	0.4635004397537379	0.44669117647058826	0.5195167286245354	0.47731397459165154	0.4971537001897533	0.4547085201793722	0.4681861348528015	0.5027124773960217	0.5158450704225352	0.49321266968325794	0.4744661095636026	0.4642184557438795	0.4961306964746346	0.46596356663470756	0.4591439688715953	0.4802314368370299	0.4576271186440678	0.47690857681432614	0.500945179584121	0.5174953959484346	0.4826254826254826	0.4708171206225681	0.49261083743842365	0.475266731328807	0.0	0.4641544117647059	0.46996466431095407	0.44702602230483274	0.45384615384615384	0.4712939160239931	0.498134328358209	0.50187617260788	0.5237302248126561	0.4650537634408602	0.4582104228121927	0.5018248175182481	0.45777351247600767
UNKG_Unknown_21	0.48405797101449277	0.44026340545625586	0.46919431279620855	0.4743362831858407	0.4478584729981378	0.5132575757575758	0.4532710280373832	0.49324324324324326	0.4573502722323049	0.4784688995215311	0.48515769944341375	0.5004508566275925	0.48942042318307266	0.4745762711864407	0.48872180451127817	0.5133505598621878	0.47189922480620156	0.46509341199606685	0.46692991115498517	0.45454545454545453	0.4623552123552124	0.4736328125	0.5112570356472795	0.464816650148662	0.47838899803536344	0.5019880715705766	0.47988223748773307	0.4641544117647059	0.0	0.46174617461746176	0.4554826616682287	0.45666991236611487	0.48058671268334774	0.5056497175141242	0.49665711556829034	0.5367892976588629	0.47610459873760147	0.4823182711198428	0.493953488372093	0.463627546071775
UNKG_Unknown_22	0.5032139577594124	0.462432915921288	0.4567219152854512	0.4704370179948586	0.45576407506702415	0.5345911949685535	0.49076517150395776	0.47699530516431926	0.4818965517241379	0.4936131386861314	0.4834377797672337	0.4943231441048035	0.491585473870682	0.48558558558558557	0.5044802867383512	0.4894336432797971	0.48753462603878117	0.45963912630579296	0.4887640449438202	0.46097337006427913	0.4713493530499076	0.4921077065923863	0.5179856115107914	0.4782608695652174	0.48826291079812206	0.49808429118773945	0.4753787878787879	0.46996466431095407	0.46174617461746176	0.0	0.4477747502270663	0.444234404536862	0.4727577535624476	0.5004549590536852	0.5176790571169537	0.5383373688458434	0.47739130434782606	0.5046554934823091	0.4919210053859964	0.48107109879963067
UNKG_Unknown_23	0.4796511627906977	0.469067405355494	0.4441233140655106	0.47971781305114636	0.4478584729981378	0.542246982358403	0.49134001823154055	0.47855750487329435	0.472596585804133	0.49002849002849	0.5045787545787546	0.5085201793721973	0.508628519527702	0.4803001876172608	0.4858757062146893	0.5082108902333622	0.48365384615384616	0.47855750487329435	0.4789422135161606	0.45158197507190795	0.4533980582524272	0.46463654223968565	0.5112570356472795	0.4768928220255654	0.45870646766169154	0.499003984063745	0.4617676266137041	0.44702602230483274	0.4554826616682287	0.4477747502270663	0.0	0.4506353861192571	0.46200873362445416	0.4971590909090909	0.5150943396226415	0.5392320534223706	0.481581311769991	0.47482724580454094	0.4855004677268475	0.43940886699507387
UNKG_Unknown_24	0.48338368580060426	0.4574468085106383	0.4541832669322709	0.4872495446265938	0.46507177033492825	0.5152709359605911	0.47509578544061304	0.48380566801619435	0.47294776119402987	0.49110671936758893	0.4816247582205029	0.5060690943043884	0.4918815663801337	0.47352941176470587	0.46878097125867196	0.5191451469278717	0.4598168870803662	0.460431654676259	0.48577235772357724	0.44644644644644643	0.4576612903225806	0.4969939879759519	0.5246853823814134	0.48367346938775513	0.4504692387904067	0.505175983436853	0.4790174002047083	0.45384615384615384	0.45666991236611487	0.444234404536862	0.4506353861192571	0.0	0.4852809991079393	0.5175097276264592	0.49201596806387227	0.5406574394463668	0.4751640112464855	0.4658385093167702	0.4878522837706511	0.44954128440366975
UNKG_Unknown_25	0.5206684256816183	0.4666666666666667	0.46944198405668736	0.4691666666666667	0.4721030042918455	0.5627668659265584	0.49531914893617024	0.5185840707964602	0.48030176026823135	0.5139616055846422	0.5215918712955123	0.5322314049586777	0.5495867768595041	0.5225916453537937	0.496943231441048	0.4913863822805578	0.5123239436619719	0.4864376130198915	0.4963898916967509	0.4934612031386225	0.49559082892416223	0.5035714285714286	0.5048372911169745	0.504050405040504	0.5027027027027027	0.49162011173184356	0.4890909090909091	0.4712939160239931	0.48058671268334774	0.4727577535624476	0.46200873362445416	0.4852809991079393	0.0	0.5230234578627281	0.5431778929188256	0.5214285714285715	0.47848101265822784	0.5089928057553957	0.5120274914089347	0.4928952042628774
UNKG_Unknown_26	0.4935064935064935	0.47904761904761906	0.5157593123209169	0.5098566308243727	0.4891815616180621	0.4940119760479042	0.4990583804143126	0.4879032258064516	0.5113533151680291	0.4786069651741294	0.5127719962157048	0.5083798882681564	0.48708133971291867	0.48050682261208577	0.5350378787878788	0.5817717206132879	0.4824824824824825	0.5322896281800391	0.541544477028348	0.5014464802314368	0.512621359223301	0.5613026819923371	0.6025641025641025	0.5281899109792285	0.5179282868525896	0.5837414299706171	0.512	0.498134328358209	0.5056497175141242	0.5004549590536852	0.4971590909090909	0.5175097276264592	0.5230234578627281	0.0	0.503461918892186	0.5770850884582982	0.5150410209662717	0.4557752341311134	0.48443579766536965	0.46934673366834173
