	LFG_AM (LFM)	LSG_AM (LSM)	LSG_AFO	LSG_Unknown	LSG_AFY	RSG_AM_2	RSG_AM (RSM)	RSG_SubAM_1	UNKG_Unknown_1	UNKG_Unknown_2	UNKG_Unknown_3	UNKG_Unknown_4	UNKG_Unknown_5	UNKG_Unknown_6	UNKG_Unknown_7	UNKG_Unknown_8	UNKG_Unknown_9	UNKG_Unknown_10	UNKG_Unknown_11	UNKG_Unknown_12	UNKG_Unknown_13	UNKG_Unknown_14	UNKG_Unknown_15	UNKG_Unknown_16	UNKG_Unknown_17	UNKG_Unknown_18	UNKG_Unknown_19	UNKG_Unknown_20	UNKG_Unknown_21	UNKG_Unknown_22	UNKG_Unknown_23	UNKG_Unknown_24	UNKG_Unknown_25	UNKG_Unknown_26	UNKG_Unknown_27	UNKG_Unknown_28	UNKG_Unknown_29	UNKG_Unknown_30	UNKG_Unknown_31	UNKG_Unknown_32
UNKG_Unknown_13	0.3645891263867956	0.3402186306193955	0.358301542622964	0.3665280529774631	0.3497142760737902	0.4201534762859518	0.363760388447201	0.38995550771119153	0.3658730628165494	0.36432073273964716	0.3832052725602194	0.3930463206864195	0.3734540951190982	0.3458351666889149	0.3663244104874014	0.39517158862107904	0.3450419782130584	0.33702468017009285	0.3663466449928064	0.3410620702809142	0.0	0.37596705331660346	0.4250152692219992	0.36369601659330403	0.3559681056368323	0.39099565847131174	0.37812368362174226	0.3519703154808812	0.36428444487199585	0.3534690350232342	0.3408474080541214	0.34770200850337407	0.3686734899706034	0.4089855161624006	0.39100783539344525	0.42663173204344007	0.37315036849108846	0.3731846426553688	0.3709443827952008	0.35255991256415875
UNKG_Unknown_14	0.4027357612526022	0.38495026426302476	0.3422488979442938	0.3856641030234625	0.38773866840240856	0.450083433012546	0.374128670910163	0.42505599921110776	0.384894997415705	0.41169100625538674	0.417489870634645	0.4491147683743133	0.4199865504111382	0.41626918420796	0.37957150719234617	0.4176375692748658	0.3836932105651381	0.3551906594948164	0.34655481991707615	0.3902961601369541	0.37596705331660346	0.0	0.38312902166295354	0.3532395287300663	0.3833182476397422	0.35675036214457173	0.36870582907591887	0.377118120276858	0.3659738228831777	0.3779388759026471	0.3488924301038354	0.3777329711513573	0.3839456951394875	0.4410251176125133	0.405998375822515	0.43909645642620876	0.4000806472791462	0.3937602178065998	0.3996628736267907	0.3789774327183464
UNKG_Unknown_15	0.46309045363495227	0.4203405853521892	0.366263005818437	0.38622440239107486	0.39213869944106994	0.4948360024450978	0.42524465954928775	0.4683188247193028	0.41894612006667004	0.467767275749411	0.4414320206848256	0.4701633865512406	0.4635731100363426	0.45645830688894956	0.4154909098702103	0.37497038539303984	0.44173444591793387	0.3827035365674305	0.3688948766681513	0.41544967999042093	0.4250152692219992	0.38312902166295354	0.0	0.40614118901087826	0.44990757179292634	0.36222253911734903	0.4099943910928512	0.4134966306382246	0.4028102457966964	0.40392534772719557	0.3932148718576889	0.4190161958167785	0.4180900572693231	0.48398732173975606	0.4323401619276005	0.41982390617145565	0.43259497916368933	0.44035569587986884	0.4375916332578752	0.45609957977060406
UNKG_Unknown_16	0.39825768708861653	0.3768079299075692	0.367860338556986	0.40291335404495937	0.37602817189036564	0.43245722600370484	0.38929831555105465	0.41884289480620657	0.3776245351966496	0.41463593630839285	0.4045206393754385	0.42901678620407296	0.4089111361067261	0.3843559394632651	0.372451191845347	0.41293452770500616	0.374580273642618	0.3532665083866084	0.35828906303559077	0.3721125269843301	0.36369601659330403	0.3532395287300663	0.40614118901087826	0.0	0.39027373041142893	0.3826161517876234	0.365753246211814	0.37309213612697695	0.3562444821633347	0.3680821086069012	0.37477421129689764	0.3751349530597731	0.404036538600042	0.4192791717728548	0.3892339194745418	0.4239167112213024	0.37977446318856417	0.40166216078938516	0.3978307974881208	0.37807122315537733
UNKG_Unknown_17	0.389559053959205	0.3649811604216325	0.3937921797289598	0.3894976626999242	0.3747313971524686	0.44468005885264855	0.3806988352290085	0.38826514502171244	0.396631901261435	0.4092301759309245	0.40067884765179806	0.4310649648267327	0.4033170137817497	0.400870222018314	0.3763889803268112	0.43631885318838914	0.3849690599148079	0.35046243507922037	0.38277160750574635	0.36746423486878854	0.3559681056368323	0.3833182476397422	0.44990757179292634	0.39027373041142893	0.0	0.40375923704985156	0.3855985205310334	0.3648406445489606	0.3661597019469858	0.36619254865875656	0.34856623586601465	0.3455344988808114	0.38804031312369003	0.4161139687097347	0.4039165222336585	0.46491523468883056	0.41445404338290365	0.38740495515685497	0.3840450295536996	0.3605464833615348
UNKG_Unknown_18	0.4296516104978344	0.38675247119149403	0.35336106082900043	0.40069268477327896	0.38930132403572515	0.47874605786467256	0.4164100497100983	0.4483100230277065	0.39935963856233864	0.4215979540709507	0.43667858484966493	0.454771305375935	0.4558349181063433	0.4202020025484664	0.38288879258714836	0.38896614629560367	0.42291897906935666	0.3292010321823587	0.3500478379885072	0.3755839445320126	0.39099565847131174	0.35675036214457173	0.36222253911734903	0.3826161517876234	0.40375923704985156	0.0	0.3779254213928304	0.37924160242738103	0.396840168438225	0.37862315908238464	0.38340814277095253	0.39438629285340815	0.3781466721511538	0.4534871448218945	0.4256512902146834	0.43074433301623644	0.39765209478951147	0.41264122339905857	0.4192499770971865	0.42153413187570465
UNKG_Unknown_19	0.3961914214764326	0.36542587381526603	0.3633017941243412	0.389819020775194	0.3667114673961458	0.45078711842288005	0.3668172391773869	0.3919680946223163	0.36833850504533255	0.37466046410406356	0.42039253166768714	0.4116006417536237	0.41532186323567644	0.402992799987383	0.3883446006635509	0.4086215148883001	0.3759172399367622	0.35043166369078627	0.3511619834649396	0.3824083803385798	0.37812368362174226	0.36870582907591887	0.4099943910928512	0.365753246211814	0.3855985205310334	0.3779254213928304	0.0	0.3493895855127839	0.38122792382933585	0.3650429918035704	0.3528064708599421	0.35965332553526863	0.3770683988547186	0.39594446192671773	0.3992131769072013	0.4305119127914829	0.363604423698644	0.3751528819808316	0.39563298190496865	0.3659214730862994
UNKG_Unknown_20	0.3602516153503453	0.31885241495494854	0.3444841371885354	0.34678718554980176	0.3449247439864576	0.4017686222104939	0.35360030944150933	0.38432635620252326	0.3321381961895602	0.3533773379102721	0.3873761391616859	0.3816527465634468	0.37356978886483083	0.34936813177459636	0.3497805490096698	0.3819043724712368	0.3441572800223421	0.3381697797592523	0.35059025543647515	0.34864650181870205	0.3519703154808812	0.377118120276858	0.4134966306382246	0.37309213612697695	0.3648406445489606	0.37924160242738103	0.3493895855127839	0.0	0.3578499250460265	0.35378692948433493	0.33613773703474026	0.3403354203857323	0.36177996884379093	0.3752064710550754	0.3725522401215662	0.40487395919033903	0.3422144100497417	0.34622671995547827	0.3645687793770387	0.34677828511531317
UNKG_Unknown_21	0.3812240452905456	0.3447863557877336	0.36300951792400066	0.3728708404291185	0.3419153234687309	0.4090906371449799	0.35958508420541585	0.39041810139983213	0.35379555609041663	0.3825693969026051	0.3767854833611842	0.40479502303809584	0.3861933331192631	0.3839054936973837	0.37613394248391296	0.3947007921427887	0.3755940144819197	0.3415147491856115	0.3702116306767639	0.3518377061349846	0.36428444487199585	0.3659738228831777	0.4028102457966964	0.3562444821633347	0.3661597019469858	0.396840168438225	0.38122792382933585	0.3578499250460265	0.0	0.3398730617492212	0.35471288013190405	0.34742445114182036	0.40297959773824243	0.3938653175217284	0.3845649478331666	0.41798765526970333	0.3687673462507961	0.37866108560481926	0.3790300821014579	0.3582148019939489
UNKG_Unknown_22	0.39425327093091667	0.33949184780368663	0.34791903530365764	0.36004108243102334	0.34415422755725866	0.427702272708068	0.36164309885020074	0.3836927129246601	0.35774503299466437	0.3720018243053532	0.37353554749801837	0.39230723352159436	0.3671586668852152	0.3722116260609772	0.38330193721056954	0.368846449142915	0.37745980470013335	0.33640312571531644	0.3701557687021344	0.3408301198408754	0.3534690350232342	0.3779388759026471	0.40392534772719557	0.3680821086069012	0.36619254865875656	0.37862315908238464	0.3650429918035704	0.35378692948433493	0.3398730617492212	0.0	0.3412836820697284	0.3390473002070134	0.3716673095732307	0.3857112617534124	0.4009772680869679	0.4137458741716419	0.3657818924459474	0.3893844255748227	0.36348327058563323	0.3692295993588591
UNKG_Unknown_23	0.3605501462559427	0.3535593505147242	0.3324868647541347	0.35429619052038025	0.35518967579511346	0.43417777992015827	0.3620143086877507	0.3786969087454023	0.36751013294262946	0.378535831743121	0.39502003207166086	0.3994378785387137	0.3815327599566343	0.3705358430725591	0.37688903309326244	0.40413302307149074	0.3595058324587595	0.35317368402759636	0.33415923941800757	0.3419329781006077	0.3408474080541214	0.3488924301038354	0.3932148718576889	0.37477421129689764	0.34856623586601465	0.38340814277095253	0.3528064708599421	0.33613773703474026	0.35471288013190405	0.3412836820697284	0.0	0.3475945367943311	0.3391440785669314	0.3903172441886581	0.38732237411279563	0.4323020777044907	0.37522439572507116	0.35716574402349394	0.3660233578695117	0.3366347800844363
UNKG_Unknown_24	0.3744557691070979	0.34823821677853684	0.3483802730092971	0.37831347355590494	0.3735533949155504	0.41364761817859	0.3560299670633295	0.3907886512842794	0.3594911336454614	0.37047598155884964	0.3755488057405094	0.39557789181028563	0.3803342942626057	0.3639909541212653	0.3665947019909484	0.3959043598214914	0.3607780272576728	0.34020132224876737	0.3718661319466771	0.35475988777040846	0.34770200850337407	0.3777329711513573	0.4190161958167785	0.3751349530597731	0.3455344988808114	0.39438629285340815	0.35965332553526863	0.3403354203857323	0.34742445114182036	0.3390473002070134	0.3475945367943311	0.0	0.37487264172605445	0.40449924124564135	0.36992609967517887	0.4302368822788805	0.3692349605574779	0.36299009240680813	0.3678725631759257	0.343102482563256
UNKG_Unknown_25	0.3955922536486843	0.34959972553815305	0.3713595480177115	0.36110155441645164	0.3810323517317435	0.4558204137787595	0.3730514871619731	0.40940918556063877	0.38039918159899827	0.41357954935263147	0.41230684610441076	0.41035439830262993	0.4321209747194269	0.4078630266231191	0.39558037049930306	0.39674845061161723	0.3880091780321515	0.35863379306060367	0.36210585955936997	0.3804310477762752	0.3686734899706034	0.3839456951394875	0.4180900572693231	0.404036538600042	0.38804031312369003	0.3781466721511538	0.3770683988547186	0.36177996884379093	0.40297959773824243	0.3716673095732307	0.3391440785669314	0.37487264172605445	0.0	0.41854706867159547	0.41676246125835803	0.43316874066184047	0.39128912018312717	0.39565403378218894	0.3919664211373559	0.3826692858525047
UNKG_Unknown_26	0.3996982444247372	0.3644728621628298	0.4058953750698808	0.4056884280193485	0.3815548086722919	0.3814762732990457	0.38279721817026213	0.3974643240476877	0.3969924642281495	0.35996143230354616	0.412963116222662	0.3844961934208274	0.3893118393634558	0.3667217639708717	0.4250779650256767	0.4608101596026144	0.38772343377670204	0.4074193378905485	0.42263360632836844	0.3985819771507025	0.4089855161624006	0.4410251176125133	0.48398732173975606	0.4192791717728548	0.4161139687097347	0.4534871448218945	0.39594446192671773	0.3752064710550754	0.3938653175217284	0.3857112617534124	0.3903172441886581	0.40449924124564135	0.41854706867159547	0.0	0.3744860187455935	0.45938265437965625	0.39643206555491617	0.34263405913039446	0.3768718000391688	0.37859331616628283
