	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Abu	Captive_Baby	Marra	Nilsson	Unknown_FRC5	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
Unknown_FRC5	0.6419019316493314	0.62853470437018	0.6305170239596469	0.6037463976945245	0.6273712737127372	0.623789764868603	0.8006182380216383	0.9437386569872959	0.8857142857142857	0.8687943262411347	0.0	0.637155297532656	0.6103225806451613	0.6384105960264901	0.6384105960264901	0.6343792633015006	0.6226415094339622	0.6362359550561798	0.6180257510729614	0.6119402985074627	0.6160493827160494	0.6233382570162481	0.6224489795918368	0.6325136612021858	0.623342175066313	0.6234979973297731	0.6523867809057528	0.6476306196840826	0.6350184956843403	0.6207865168539326	0.6342780026990553	0.6480099502487562	0.6363636363636364	0.6491228070175439	0.6162162162162163	0.645326504481434	0.6194444444444445	0.7569659442724458	0.6251851851851852	0.5989583333333334	0.6058091286307054	0.6083009079118028	0.6367292225201072	0.5872576177285319	0.5909732016925247	0.582312925170068	0.6222222222222222	0.6163793103448276	0.611185086551265	0.6143250688705234
Nyx	0.5576923076923077	0.5538461538461539	0.5839506172839506	0.5832187070151307	0.5886990801576872	0.572972972972973	0.8161244695898161	0.9459016393442623	0.8878648233486943	0.8904761904761904	0.637155297532656	0.0	0.548469387755102	0.5518617021276596	0.574607329842932	0.553133514986376	0.5763546798029556	0.5485232067510548	0.5514809590973202	0.543010752688172	0.5741857659831122	0.5732758620689655	0.5965559655596556	0.5551020408163265	0.5248322147651007	0.5799739921976593	0.5654320987654321	0.592326139088729	0.5944645006016848	0.5692729766803841	0.561662198391421	0.6034063260340633	0.5936739659367397	0.5491803278688525	0.5533333333333333	0.5708812260536399	0.5547945205479452	0.7709815078236131	0.5304606240713224	0.5625790139064475	0.5396174863387978	0.5930521091811415	0.5834428383705651	0.5605858854860186	0.5695006747638327	0.5390728476821192	0.5555555555555556	0.5658263305322129	0.5396825396825397	0.5581081081081081
Ariadne	0.5545454545454546	0.48564593301435405	0.5075493612078978	0.5544554455445545	0.5073891625615764	0.5331695331695332	0.828125	0.9558823529411765	0.8746736292428199	0.900131406044678	0.6103225806451613	0.548469387755102	0.0	0.49447852760736194	0.4963235294117647	0.5	0.4686390532544379	0.4942084942084942	0.477124183006536	0.5079365079365079	0.4792626728110599	0.5647208121827412	0.5075845974329055	0.5330073349633252	0.4877750611246944	0.4944920440636475	0.48661233993015135	0.509090909090909	0.4936562860438293	0.5365551425030979	0.5067817509247842	0.5150115473441108	0.4935972060535506	0.5330073349633252	0.5139732685297691	0.46707317073170734	0.4917825537294564	0.7675276752767528	0.524869109947644	0.4785202863961814	0.49125	0.4875148632580262	0.5024630541871922	0.4781523096129838	0.519159456118665	0.4828850855745721	0.5296296296296297	0.5365239294710328	0.48166259168704156	0.5105067985166872
Luna	0.5563093622795116	0.5176613885505481	0.5338078291814946	0.5523932729624839	0.5184713375796178	0.5451080050825922	0.8203821656050956	0.9572649572649573	0.8801652892561983	0.900976290097629	0.6384105960264901	0.5518617021276596	0.49447852760736194	0.0	0.5145018915510718	0.5300127713920817	0.4909090909090909	0.5403645833333334	0.5179282868525896	0.5114213197969543	0.5323325635103926	0.5437415881561238	0.5614035087719298	0.5356234096692112	0.4827586206896552	0.4993646759847522	0.5212765957446809	0.5123674911660777	0.5568312284730195	0.5412371134020618	0.4889466840052016	0.5765247410817032	0.5089820359281437	0.5630461922596754	0.5306633291614519	0.5123152709359606	0.5370843989769821	0.7828863346104725	0.5432432432432432	0.5299760191846523	0.5248407643312102	0.5300480769230769	0.5227848101265823	0.5356695869837297	0.5400254129606099	0.506265664160401	0.49934296977660975	0.5335968379446641	0.5198511166253101	0.5459119496855346
Minerva	0.546448087431694	0.504914004914005	0.5372781065088758	0.5727040816326531	0.5534825870646766	0.5487959442332065	0.832282471626734	0.9557774607703281	0.8998646820027063	0.900976290097629	0.6384105960264901	0.574607329842932	0.4963235294117647	0.5145018915510718	0.0	0.5224646983311938	0.5107655502392344	0.49530201342281877	0.5449804432855281	0.539227895392279	0.5186480186480187	0.5856209150326798	0.5714285714285714	0.5522012578616352	0.5	0.5200501253132832	0.5230224321133412	0.5228070175438596	0.5748299319727891	0.6041923551171393	0.5420326223337516	0.5830469644902635	0.543859649122807	0.5186615186615187	0.543424317617866	0.4975124378109453	0.5591939546599496	0.7719072164948454	0.5510752688172043	0.5246690734055355	0.5360303413400759	0.5265060240963856	0.5209125475285171	0.5264483627204031	0.5381679389312977	0.530209617755857	0.5489199491740788	0.5469973890339426	0.5307881773399015	0.5568039950062422
Jordan	0.5755494505494505	0.5217391304347826	0.5451263537906137	0.5203252032520326	0.5435897435897435	0.5518134715025906	0.84	0.9586410635155096	0.8706896551724138	0.89067055393586	0.6343792633015006	0.553133514986376	0.5	0.5300127713920817	0.5224646983311938	0.0	0.511002444987775	0.5075034106412005	0.5460614152202937	0.5212903225806451	0.5243179122182681	0.5876840696117804	0.5506024096385542	0.526867627785059	0.5285171102661597	0.5410872313527181	0.5376344086021505	0.5577596266044341	0.5443786982248521	0.5266666666666666	0.535483870967742	0.5439229843561973	0.5236363636363637	0.5515463917525774	0.5590452261306532	0.5144654088050314	0.5302631578947369	0.7366984993178718	0.5661664392905866	0.527027027027027	0.5137976346911958	0.5252774352651048	0.5271317829457365	0.5232558139534884	0.5371577574967406	0.5064102564102564	0.5481770833333334	0.5558510638297872	0.5146496815286624	0.5507060333761232
Corey	0.5737704918032787	0.5017502917152858	0.5326576576576577	0.5554202192448234	0.5409252669039146	0.5467625899280576	0.8331374853113983	0.9582790091264668	0.8902900378310215	0.9024390243902439	0.6226415094339622	0.5763546798029556	0.4686390532544379	0.4909090909090909	0.5107655502392344	0.511002444987775	0.0	0.5	0.532258064516129	0.5096153846153846	0.48127128263337116	0.5867158671586716	0.5244596131968146	0.5465393794749404	0.5041716328963052	0.48175182481751827	0.5005688282138794	0.49035187287173665	0.5223214285714286	0.5675029868578255	0.517490952955368	0.5527192008879024	0.5056947608200456	0.5307599517490953	0.5243757431629013	0.5122520420070011	0.5392038600723763	0.7621359223300971	0.5376756066411239	0.4912485414235706	0.5133495145631068	0.49122807017543857	0.49878345498783455	0.5114320096269555	0.5471923536439666	0.5082938388625592	0.5345454545454545	0.5574572127139364	0.48739495798319327	0.5085365853658537
Theodora	0.5405797101449276	0.5185185185185185	0.5426452410383189	0.5725806451612904	0.5272969374167776	0.5435073627844712	0.8208955223880597	0.9469578783151326	0.88	0.8957703927492447	0.6362359550561798	0.5485232067510548	0.4942084942084942	0.5403645833333334	0.49530201342281877	0.5075034106412005	0.5	0.0	0.5230125523012552	0.5354330708661418	0.5104294478527608	0.5704323570432357	0.5677655677655677	0.5335120643431636	0.5215686274509804	0.5287958115183246	0.5167701863354037	0.5364077669902912	0.5365853658536586	0.5685752330226365	0.5147849462365591	0.5800240673886883	0.5423312883435583	0.5295698924731183	0.52443857331572	0.5109961190168176	0.5190735694822888	0.7572815533980582	0.5558698727015559	0.529559748427673	0.5201612903225806	0.5333333333333333	0.52	0.5179760319573902	0.5478723404255319	0.535483870967742	0.5514018691588785	0.5333333333333333	0.5130890052356021	0.5366178428761651
Bathsheba	0.5520231213872833	0.5154241645244216	0.5343320848938826	0.5480769230769231	0.510148849797023	0.5265306122448979	0.8131868131868132	0.964451313755796	0.8824404761904762	0.8847926267281107	0.6180257510729614	0.5514809590973202	0.477124183006536	0.5179282868525896	0.5449804432855281	0.5460614152202937	0.532258064516129	0.5230125523012552	0.0	0.4884353741496599	0.5327669902912622	0.5449358059914408	0.5326633165829145	0.5102599179206566	0.48655913978494625	0.5410691003911343	0.5552855407047388	0.5317848410757946	0.5337423312883436	0.5481682496607869	0.5175202156334232	0.5349127182044888	0.5100755667506297	0.5557029177718833	0.5251989389920424	0.5326504481434059	0.505524861878453	0.7794520547945205	0.4948148148148148	0.4804177545691906	0.508843537414966	0.5285171102661597	0.502710027100271	0.48633879781420764	0.5170532060027285	0.49333333333333335	0.5185185185185185	0.5341701534170153	0.5079155672823219	0.5135869565217391
Odysseus	0.5785234899328859	0.5273390036452005	0.5500588928150766	0.5475880052151239	0.5115681233933161	0.5214007782101168	0.8326996197718631	0.9599427753934192	0.8916323731138546	0.8925035360678925	0.6119402985074627	0.543010752688172	0.5079365079365079	0.5114213197969543	0.539227895392279	0.5212903225806451	0.5096153846153846	0.5354330708661418	0.4884353741496599	0.0	0.5070754716981132	0.5601604278074866	0.47256857855361595	0.525096525096525	0.48721227621483376	0.5318352059925093	0.5166666666666667	0.5286549707602339	0.5183431952662721	0.5532734274711169	0.5147625160462131	0.5245508982035928	0.48225214198286415	0.562107904642409	0.5089285714285714	0.5257352941176471	0.4953764861294584	0.7704280155642024	0.561662198391421	0.4775561097256858	0.5160875160875161	0.5018450184501845	0.4948186528497409	0.5044929396662388	0.51621271076524	0.47429305912596403	0.5366795366795367	0.5440210249671484	0.4749679075738126	0.5186615186615187
