	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Abu	Captive_Baby	Marra	Nilsson	Unknown_FRC5	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
Juniper	0.5633726812816189	0.3320741989881956	0.4	0.4787858347386172	0.4672512647554806	0.4775716694772344	0.9345699831365936	0.9900843170320405	0.951433389544688	0.962158516020236	0.675008431703204	0.5386172006745362	0.38887015177065765	0.39831365935919055	0.5044856661045531	0.467858347386172	0.3865767284991568	0.4893760539629005	0.446610455311973	0.4075548060708263	0.44924114671163573	0.5420573355817875	0.491602023608769	0.4516694772344014	0.38623946037099494	0.18374367622259696	0.3778077571669477	0.0	0.4665767284991568	0.4778414839797639	0.38313659359190555	0.46313659359190557	0.3663406408094435	0.4760876897133221	0.4630691399662732	0.4582799325463744	0.4388532883642496	0.7451602023608769	0.5385497470489039	0.43649241146711637	0.4304890387858347	0.3820573355817875	0.3918381112984823	0.5000337268128162	0.4889713322091062	0.45895446880269813	0.49625632377740303	0.5643170320404721	0.4127487352445194	0.45342327150084316
Azalea	0.6310286677908937	0.4433052276559865	0.518043844856661	0.4948397976391231	0.5267453625632378	0.5501517706576728	0.9291736930860034	0.9772006745362564	0.9704553119730186	0.9501517706576729	0.683035413153457	0.6087689713322091	0.4752107925801012	0.5229679595278246	0.6092411467116358	0.4356829679595278	0.4623946037099494	0.5948060708263069	0.5525126475548061	0.48532883642495783	0.4669139966273187	0.5535919055649241	0.4949072512647555	0.4391231028667791	0.45200674536256324	0.4588195615514334	0.38259696458684656	0.4665767284991568	0.0	0.38259696458684656	0.5123777403035413	0.34961214165261384	0.3449578414839798	0.5896795952782462	0.5352445193929174	0.513929173693086	0.4796627318718381	0.7388195615514334	0.5778752107925801	0.41558178752107927	0.5295784148397976	0.4816188870151771	0.5076559865092749	0.49591905564924116	0.5087352445193929	0.4448566610455312	0.5464418212478921	0.613220910623946	0.47831365935919057	0.4936930860033727
Mimosa	0.6304890387858347	0.47244519392917367	0.421247892074199	0.4221922428330523	0.4754131534569983	0.4827655986509275	0.9374704890387858	0.9935919055649242	0.9825295109612142	0.9512310286677909	0.6831703204047218	0.5211467116357504	0.4803372681281619	0.4745362563237774	0.6223946037099494	0.3970320404721754	0.48600337268128163	0.589274873524452	0.4418887015177066	0.4302192242833052	0.56964586846543	0.46812816188870154	0.5842158516020236	0.4317706576728499	0.46286677908937607	0.5095446880269815	0.36964586846543	0.4778414839797639	0.38259696458684656	0.0	0.5129173693086003	0.4563912310286678	0.43993254637436763	0.5888701517706577	0.5939966273187184	0.5278246205733558	0.4663743676222597	0.7389544688026981	0.4941652613827993	0.46833052276559867	0.48195615514333895	0.5634401349072513	0.5466441821247892	0.5281618887015177	0.4903204047217538	0.46347386172006744	0.4205059021922428	0.5942664418212479	0.44586846543001685	0.4845193929173693
Agate	0.5763237774030354	0.4074873524451939	0.40472175379426645	0.44344013490725126	0.47291736930860034	0.5056998313659359	0.9436762225969646	0.9910961214165261	0.9523777403035413	0.9718043844856661	0.6688701517706577	0.4739966273187184	0.37166947723440136	0.3713322091062395	0.4762900505902192	0.4963912310286678	0.38765598650927485	0.4823608768971332	0.4608431703204047	0.4768971332209106	0.4366947723440135	0.5181787521079259	0.5110286677908937	0.45935919055649244	0.40209106239460374	0.4290725126475548	0.40647554806070824	0.38313659359190555	0.5123777403035413	0.5129173693086003	0.0	0.483035413153457	0.4458010118043845	0.44	0.43284991568296793	0.43251264755480606	0.42583473861720067	0.7970994940978078	0.47885328836424956	0.4297470489038786	0.43467116357504215	0.4262394603709949	0.3906239460370995	0.4608431703204047	0.4616526138279933	0.43372681281618886	0.45315345699831366	0.5474536256323778	0.4356829679595278	0.44256323777403034
Zanahoria	0.6363575042158516	0.44128161888701517	0.49807757166947725	0.4509949409780776	0.5253962900505902	0.5406408094435076	0.9380101180438448	0.994468802698145	0.9741652613827994	0.9656661045531197	0.6913996627318718	0.601956155143339	0.4461382799325464	0.5308600337268128	0.5870489038785834	0.45929173693086	0.46502529510961216	0.5922428330522765	0.5573693086003373	0.5021247892074199	0.4672512647554806	0.5881281618887015	0.48344013490725124	0.4986846543001686	0.4773018549747049	0.48195615514333895	0.4224620573355818	0.46313659359190557	0.34961214165261384	0.4563912310286678	0.483035413153457	0.0	0.393389544688027	0.5664755480607082	0.4897133220910624	0.4856661045531197	0.4901180438448567	0.7386846543001686	0.6099831365935919	0.4311635750421585	0.5471838111298483	0.4590219224283305	0.47143338954468805	0.5016526138279933	0.5137268128161888	0.44802698145025294	0.5867790893760539	0.6385160202360877	0.4295446880269814	0.5065767284991568
Rambo_II	0.6540303541315345	0.4191568296795953	0.45794266441821246	0.49477234401349074	0.4789881956155143	0.5174367622259697	0.9365261382799326	0.9923777403035413	0.9527824620573356	0.9599325463743676	0.6942327150084318	0.5873861720067454	0.41875210792580103	0.43919055649241145	0.5601349072512648	0.47763912310286677	0.37497470489038787	0.5466441821247892	0.5097470489038786	0.4252951096121417	0.44229342327150084	0.5932546374367622	0.4699494097807757	0.47224283305227654	0.42961214165261385	0.3821247892074199	0.4151096121416526	0.3663406408094435	0.3449578414839798	0.43993254637436763	0.4458010118043845	0.393389544688027	0.0	0.5494097807757167	0.4954468802698145	0.5118381112984823	0.5005733558178752	0.726070826306914	0.5996627318718382	0.4354806070826307	0.49403035413153457	0.4094435075885329	0.4209106239460371	0.4917369308600337	0.5061720067453626	0.4530185497470489	0.568026981450253	0.6157841483979763	0.45740303541315347	0.5187183811129848
Siobhan	0.49470489038785836	0.4305564924114671	0.5043507588532884	0.5745699831365936	0.5979763912310286	0.5897470489038786	0.92822934232715	0.9880607082630691	0.9691736930860033	0.9593254637436762	0.6718381112984823	0.49470489038785836	0.45227655986509274	0.5084654300168634	0.41801011804384486	0.6002023608768972	0.4849241146711636	0.4433052276559865	0.5367284991568296	0.5866441821247892	0.49315345699831364	0.5713322091062395	0.6497133220910624	0.46799325463743674	0.47858347386172007	0.4572681281618887	0.4657672849915683	0.4760876897133221	0.5896795952782462	0.5888701517706577	0.44	0.5664755480607082	0.5494097807757167	0.0	0.5266779089376054	0.4661720067453626	0.45106239460370995	0.7425969645868465	0.5480607082630692	0.5468465430016863	0.4675885328836425	0.537672849915683	0.48357504215851604	0.4966610455311973	0.4881618887015177	0.5196627318718381	0.5654637436762227	0.5497470489038786	0.5299831365935919	0.4789881956155143
Unknown_G2.1	0.5534569983136594	0.43561551433389545	0.5000337268128162	0.5415851602023609	0.5675548060708263	0.5907588532883642	0.9473861720067454	0.9925126475548061	0.894097807757167	0.9731534569983137	0.6464755480607083	0.5791568296795953	0.45436762225969646	0.4822934232715008	0.5311298482293423	0.5554131534569983	0.4975379426644182	0.5368634064080945	0.55035413153457	0.5313322091062395	0.4196290050590219	0.618752107925801	0.4976053962900506	0.5461045531197302	0.48	0.4762900505902192	0.5206070826306914	0.4630691399662732	0.5352445193929174	0.5939966273187184	0.43284991568296793	0.4897133220910624	0.4954468802698145	0.5266779089376054	0.0	0.4250252951096121	0.4820910623946037	0.7348397976391231	0.5606070826306914	0.45173693086003375	0.5011129848229342	0.4877571669477234	0.4793929173693086	0.4355480607082631	0.44708263069139964	0.4632715008431703	0.5523102866779089	0.5253962900505902	0.46016863406408093	0.5027993254637437
Talia	0.5950758853288364	0.43015177065767285	0.5003035413153457	0.5315345699831366	0.5698482293423272	0.5669477234401349	0.9344350758853288	0.9914333895446881	0.8756155143338954	0.9639797639123103	0.6806745362563238	0.5461045531197302	0.3893423271500843	0.5004384485666105	0.3988532883642496	0.4604384485666105	0.4304890387858347	0.5153456998313659	0.5679595278246206	0.5577065767284991	0.4051264755480607	0.5782799325463743	0.5716694772344013	0.4858684654300169	0.48762225969645867	0.4506576728499157	0.4199662731871838	0.4582799325463744	0.513929173693086	0.5278246205733558	0.43251264755480606	0.4856661045531197	0.5118381112984823	0.4661720067453626	0.4250252951096121	0.0	0.46482293423271503	0.7409106239460371	0.5662057335581787	0.4657672849915683	0.5144013490725127	0.4768296795952782	0.48	0.4654300168634064	0.45834738617200677	0.4456661045531197	0.5532546374367622	0.5884654300168634	0.46839797639123104	0.48553119730185496
URG.1	0.5121753794266442	0.38718381112984823	0.4453962900505902	0.43588532883642495	0.5343676222596965	0.5313322091062395	0.9374030354131535	0.9926475548060708	0.9724114671163575	0.9632377740303542	0.6455986509274874	0.4615851602023609	0.40094435075885326	0.4493086003372681	0.5061045531197302	0.47858347386172007	0.4737268128161889	0.4897133220910624	0.41612141652613827	0.47008431703204046	0.4856661045531197	0.48357504215851604	0.5316694772344014	0.39925801011804385	0.43649241146711637	0.4733220910623946	0.4147723440134907	0.4388532883642496	0.4796627318718381	0.4663743676222597	0.42583473861720067	0.4901180438448567	0.5005733558178752	0.45106239460370995	0.4820910623946037	0.46482293423271503	0.0	0.7019224283305228	0.43743676222596967	0.3368634064080944	0.3313996627318718	0.40445193929173695	0.36930860033726814	0.31615514333895445	0.2934232715008432	0.33767284991568297	0.42300168634064084	0.47649241146711635	0.38003372681281616	0.12924114671163575
URG.10	0.7811129848229342	0.6752782462057335	0.7063743676222597	0.7811129848229342	0.7852951096121417	0.7556155143338954	0.9090050590219224	0.8211129848229343	0.9226306913996627	0.9218212478920742	0.8692074198988196	0.7823946037099494	0.7554131534569983	0.7705902192242833	0.7443507588532884	0.7217537942664418	0.726610455311973	0.7310623946037099	0.7968296795952783	0.7763237774030354	0.729106239460371	0.8499831365935919	0.7717369308600337	0.7195278246205734	0.766070826306914	0.7104215851602024	0.7190556492411467	0.7451602023608769	0.7388195615514334	0.7389544688026981	0.7970994940978078	0.7386846543001686	0.726070826306914	0.7425969645868465	0.7348397976391231	0.7409106239460371	0.7019224283305228	0.0	0.763575042158516	0.7391568296795953	0.7085328836424958	0.6964586846543002	0.7682293423271501	0.6897807757166948	0.6914671163575042	0.7067790893760539	0.7821922428330523	0.7454974704890388	0.7063743676222597	0.7056323777403035
URG.11	0.5654637436762227	0.5149409780775717	0.5394940978077571	0.5220236087689714	0.5867116357504216	0.6120741989881956	0.9364586846543002	0.9953456998313659	0.9604721753794266	0.9645868465430016	0.6590893760539629	0.4963237774030354	0.5129173693086003	0.5075210792580102	0.5850927487352445	0.6179426644182124	0.5743676222596965	0.5852276559865093	0.45382799325463746	0.568566610455312	0.5731534569983137	0.5472512647554806	0.6040472175379427	0.4785160202360877	0.5129848229342328	0.5660033726812816	0.5527824620573356	0.5385497470489039	0.5778752107925801	0.4941652613827993	0.47885328836424956	0.6099831365935919	0.5996627318718382	0.5480607082630692	0.5606070826306914	0.5662057335581787	0.43743676222596967	0.763575042158516	0.0	0.4108600337268128	0.4317706576728499	0.5801011804384486	0.5131197301854975	0.48047217537942666	0.4262394603709949	0.37126475548060706	0.19311973018549747	0.4252951096121417	0.5560202360876897	0.43251264755480606
URG.12	0.5462394603709949	0.41139966273187184	0.46468802698145023	0.4017537942664418	0.5204047217537943	0.53106239460371	0.9336256323777403	0.9938617200674537	0.9416526138279933	0.9620236087689713	0.6325801011804385	0.49645868465430015	0.43615514333895444	0.45713322091062397	0.5262057335581788	0.4811467116357504	0.4559190556492411	0.5554131534569983	0.4315008431703204	0.4659021922428331	0.424283305227656	0.5143338954468802	0.4494435075885329	0.4357504215851602	0.4300843170320405	0.4790556492411467	0.4366947723440135	0.43649241146711637	0.41558178752107927	0.46833052276559867	0.4297470489038786	0.4311635750421585	0.4354806070826307	0.5468465430016863	0.45173693086003375	0.4657672849915683	0.3368634064080944	0.7391568296795953	0.4108600337268128	0.0	0.38947723440134907	0.4393929173693086	0.412681281618887	0.4020236087689713	0.3793591905564924	0.13281618887015176	0.3972344013490725	0.4873524451939292	0.4346037099494098	0.35467116357504214
URG.13	0.5684317032040472	0.40688026981450254	0.4012141652613828	0.4540303541315346	0.4812141652613828	0.49403035413153457	0.9332209106239461	0.9937268128161889	0.9740303541315346	0.9602023608768971	0.6422259696458684	0.4573355817875211	0.4556492411467116	0.4090387858347386	0.5450927487352445	0.5019898819561551	0.4858010118043845	0.500370994940978	0.3488026981450253	0.46104553119730185	0.49072512647554806	0.4685328836424958	0.5509612141652613	0.4433052276559865	0.3993929173693086	0.4563912310286678	0.4221247892074199	0.4304890387858347	0.5295784148397976	0.48195615514333895	0.43467116357504215	0.5471838111298483	0.49403035413153457	0.4675885328836425	0.5011129848229342	0.5144013490725127	0.3313996627318718	0.7085328836424958	0.4317706576728499	0.38947723440134907	0.0	0.4074873524451939	0.3981787521079258	0.3699156829679595	0.3749072512647555	0.3854300168634064	0.3758516020236088	0.48741989881956155	0.39993254637436765	0.33254637436762224
URG.14	0.5894097807757167	0.38104553119730183	0.4547723440134907	0.526610455311973	0.5065092748735245	0.5210118043844857	0.9405733558178752	0.9931871838111298	0.9567622259696459	0.9681618887015178	0.6913322091062395	0.5911635750421586	0.39784148397976393	0.48411467116357504	0.5162225969645868	0.5294435075885329	0.4167284991568297	0.4614502529510961	0.49025295109612144	0.4654300168634064	0.4195615514333895	0.6173355817875211	0.49497470489038786	0.5367959527824621	0.4454637436762226	0.40188870151770656	0.4535581787521079	0.3820573355817875	0.4816188870151771	0.5634401349072513	0.4262394603709949	0.4590219224283305	0.4094435075885329	0.537672849915683	0.4877571669477234	0.4768296795952782	0.40445193929173695	0.6964586846543002	0.5801011804384486	0.4393929173693086	0.4074873524451939	0.0	0.3958178752107926	0.3430016863406408	0.3863069139966273	0.44802698145025294	0.5502866779089376	0.5436087689713323	0.37571669477234404	0.39102866779089374
URG.2	0.5741652613827993	0.4209780775716695	0.44222596964586847	0.5035413153456998	0.446610455311973	0.5362563237774031	0.9413827993254638	0.993052276559865	0.976256323777403	0.9697133220910624	0.6205733558178752	0.5211467116357504	0.4111973018549747	0.4074873524451939	0.47433389544688026	0.5361214165261383	0.4103204047217538	0.5309949409780775	0.4503204047217538	0.4022259696458685	0.49645868465430015	0.5531197301854974	0.48526138279932546	0.5054974704890388	0.46408094435075886	0.4420910623946037	0.44195615514333897	0.3918381112984823	0.5076559865092749	0.5466441821247892	0.3906239460370995	0.47143338954468805	0.4209106239460371	0.48357504215851604	0.4793929173693086	0.48	0.36930860033726814	0.7682293423271501	0.5131197301854975	0.412681281618887	0.3981787521079258	0.3958178752107926	0.0	0.4254974704890388	0.430893760539629	0.4252951096121417	0.4984822934232715	0.5333558178752108	0.4197639123102867	0.38050590219224284
URG.3	0.5193929173693086	0.445531197301855	0.48688026981450255	0.4865430016863406	0.5747723440134908	0.5875885328836425	0.935716694772344	0.993389544688027	0.9573018549747049	0.9613490725126476	0.6336593591905565	0.5554131534569983	0.4324451939291737	0.486070826306914	0.4816188870151771	0.5732209106239461	0.4927487352445194	0.4839797639123103	0.47197301854974705	0.5289713322091062	0.4493086003372681	0.585902192242833	0.5443507588532883	0.47500843170320406	0.48505902192242834	0.4998988195615514	0.5021247892074199	0.5000337268128162	0.49591905564924116	0.5281618887015177	0.4608431703204047	0.5016526138279933	0.4917369308600337	0.4966610455311973	0.4355480607082631	0.4654300168634064	0.31615514333895445	0.6897807757166948	0.48047217537942666	0.4020236087689713	0.3699156829679595	0.3430016863406408	0.4254974704890388	0.0	0.1788195615514334	0.37139966273187186	0.46037099494097805	0.409106239460371	0.39521079258010117	0.2943001686340641
URG.4	0.5043507588532884	0.42138279932546374	0.4772344013490725	0.4827655986509275	0.5718043844856661	0.5759190556492412	0.9386172006745362	0.9926475548060708	0.963035413153457	0.9626981450252952	0.6393254637436763	0.4984148397976391	0.4409443507588533	0.46293423271500844	0.47075885328836425	0.5529848229342327	0.48762225969645867	0.4797301854974705	0.46961214165261383	0.534637436762226	0.4561888701517707	0.5687689713322092	0.5479932546374368	0.44107925801011805	0.476964586846543	0.49349072512647557	0.49618887015177066	0.4889713322091062	0.5087352445193929	0.4903204047217538	0.4616526138279933	0.5137268128161888	0.5061720067453626	0.4881618887015177	0.44708263069139964	0.45834738617200677	0.2934232715008432	0.6914671163575042	0.4262394603709949	0.3793591905564924	0.3749072512647555	0.3863069139966273	0.430893760539629	0.1788195615514334	0.0	0.34408094435075887	0.45767284991568297	0.3697133220910624	0.41854974704890385	0.3115008431703204
URG.5	0.5240472175379427	0.41949409780775715	0.4712310286677909	0.42731871838111296	0.5357841483979764	0.5479932546374368	0.9336256323777403	0.993929173693086	0.9502192242833052	0.9622259696458685	0.624283305227656	0.4848566610455312	0.42806070826306913	0.4539629005059022	0.4969983136593592	0.5056323777403036	0.4526138279932546	0.5288364249578414	0.443035413153457	0.48964586846543	0.4250927487352445	0.526070826306914	0.4729848229342327	0.4397976391231029	0.44843170320404724	0.48431703204047216	0.44323777403035414	0.45895446880269813	0.4448566610455312	0.46347386172006744	0.43372681281618886	0.44802698145025294	0.4530185497470489	0.5196627318718381	0.4632715008431703	0.4456661045531197	0.33767284991568297	0.7067790893760539	0.37126475548060706	0.13281618887015176	0.3854300168634064	0.44802698145025294	0.4252951096121417	0.37139966273187186	0.34408094435075887	0.0	0.3730860033726813	0.45409780775716696	0.45315345699831366	0.34839797639123105
URG.6	0.5852276559865093	0.4897133220910624	0.4484991568296796	0.42799325463743676	0.4837099494097808	0.5118381112984823	0.9313322091062395	0.9941989881956155	0.9647892074198988	0.9596627318718381	0.6455311973018549	0.4881618887015177	0.4996290050590219	0.4661045531197302	0.5997976391231029	0.5398988195615514	0.5430691399662732	0.5975042158516021	0.35467116357504214	0.4614502529510961	0.5623608768971332	0.45915682967959526	0.5774704890387858	0.4685328836424958	0.4604384485666105	0.5314671163575042	0.4635413153456998	0.49625632377740303	0.5464418212478921	0.4205059021922428	0.45315345699831366	0.5867790893760539	0.568026981450253	0.5654637436762227	0.5523102866779089	0.5532546374367622	0.42300168634064084	0.7821922428330523	0.19311973018549747	0.3972344013490725	0.3758516020236088	0.5502866779089376	0.4984822934232715	0.46037099494097805	0.45767284991568297	0.3730860033726813	0.0	0.4839797639123103	0.4851264755480607	0.40991568296795955
URG.7	0.5197301854974705	0.5223608768971332	0.5725463743676222	0.5816526138279933	0.6500505902192243	0.6580101180438449	0.9323440134907252	0.9898819561551433	0.9676897133220911	0.9604721753794266	0.6290050590219224	0.5851602023608768	0.5425295109612142	0.5629005059021922	0.576256323777403	0.6806745362563238	0.5712647554806071	0.5786846543001687	0.5458347386172007	0.6062731871838112	0.5334232715008431	0.6680607082630692	0.5997301854974705	0.5415177065767285	0.560539629005059	0.5747048903878583	0.6192242833052276	0.5643170320404721	0.613220910623946	0.5942664418212479	0.5474536256323778	0.6385160202360877	0.6157841483979763	0.5497470489038786	0.5253962900505902	0.5884654300168634	0.47649241146711635	0.7454974704890388	0.4252951096121417	0.4873524451939292	0.48741989881956155	0.5436087689713323	0.5333558178752108	0.409106239460371	0.3697133220910624	0.45409780775716696	0.4839797639123103	0.0	0.5572344013490725	0.4778414839797639
URG.8	0.5616863406408095	0.3631028667790894	0.35979763912310286	0.46070826306914	0.45834738617200677	0.46077571669477235	0.9353119730185497	0.9933220910623946	0.9728161888701518	0.9645193929173693	0.7100168634064081	0.530185497470489	0.43966273187183813	0.4410118043844857	0.52	0.4043844856661046	0.4294097807757167	0.44654300168634065	0.4481618887015177	0.4184822934232715	0.440539629005059	0.4894435075885329	0.5303204047217538	0.47500843170320406	0.4136256323777403	0.4572681281618887	0.371602023608769	0.4127487352445194	0.47831365935919057	0.44586846543001685	0.4356829679595278	0.4295446880269814	0.45740303541315347	0.5299831365935919	0.46016863406408093	0.46839797639123104	0.38003372681281616	0.7063743676222597	0.5560202360876897	0.4346037099494098	0.39993254637436765	0.37571669477234404	0.4197639123102867	0.39521079258010117	0.41854974704890385	0.45315345699831366	0.4851264755480607	0.5572344013490725	0.0	0.3736256323777403
URG.9	0.5197301854974705	0.41288364249578413	0.4536256323777403	0.45369308600337266	0.5224283305227656	0.5327487352445194	0.9367284991568297	0.9929848229342327	0.9700505902192242	0.9633726812816189	0.6499156829679595	0.4911973018549747	0.4219224283305228	0.4749409780775717	0.5287015177065767	0.5204721753794267	0.5077908937605397	0.46583473861720065	0.4076897133220911	0.47291736930860034	0.5038111298482293	0.5139966273187184	0.5471838111298483	0.435008431703204	0.46070826306914	0.48789207419898817	0.431433389544688	0.45342327150084316	0.4936930860033727	0.4845193929173693	0.44256323777403034	0.5065767284991568	0.5187183811129848	0.4789881956155143	0.5027993254637437	0.48553119730185496	0.12924114671163575	0.7056323777403035	0.43251264755480606	0.35467116357504214	0.33254637436762224	0.39102866779089374	0.38050590219224284	0.2943001686340641	0.3115008431703204	0.34839797639123105	0.40991568296795955	0.4778414839797639	0.3736256323777403	0.0
