	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Abu	Captive_Baby	Marra	Nilsson	Unknown_FRC5	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
Ivy	0.20692985298511715	0.1492234974900269	0.1945969054598835	0.21112157272406684	0.22353148444073787	0.21606400521146407	0.3837264482252504	0.543763051896529	0.5646781274499582	0.44215682059056866	0.30439772599913406	0.2119308651784984	0.13272156887841813	0.16753881154432476	0.13272715589278344	0.2342039063039325	0.1960972798328972	0.23223044871743145	0.20510278623250083	0.23281554096088228	0.0	0.19672256801151514	0.2135810577010807	0.18101180186740468	0.1446053288003492	0.15154137265759643	0.17519196641341667	0.15694582799361242	0.20700430769416578	0.261234042143451	0.1327994865966239	0.20207940158362436	0.1880442389830827	0.17313646945578398	0.13992730596616512	0.19247876476369555	0.18819120281809834	0.3302771189033586	0.19879357232610836	0.17075325149424764	0.17681713951931216	0.16642833858101974	0.1912078538009199	0.1653013135108262	0.18909483733972082	0.16367426003776572	0.1957419246125783	0.21462284345927496	0.17525816526911914	0.18953982542942371
Ivanhoe	0.22250871368000708	0.13704410523673288	0.14286151958695853	0.1562245019069727	0.14838235426598778	0.15579252101411628	0.38620479100376004	0.48882846358592263	0.595619496099016	0.4383140909609449	0.27412820077604116	0.1682903558378585	0.15075169151219237	0.13145458819250994	0.2204742177113535	0.15578328761773808	0.18882606269786778	0.2950687969752567	0.1269168667862554	0.15462169729630781	0.19672256801151514	0.0	0.17936261775446813	0.13507427393972507	0.14022312904080853	0.18861177350970915	0.10145099430935123	0.15528822872604592	0.14815128963681579	0.16670254302095125	0.1480266115111555	0.1463454257463738	0.18679293696360044	0.2291270077563309	0.201403920186997	0.23402739922388743	0.15164910289850944	0.31065978923586307	0.1810308787185699	0.16691516358468708	0.12286519529784683	0.17827012946010004	0.1477190367425332	0.19029796838001956	0.1954626665263922	0.17071422403789108	0.13317532532404563	0.268958138312183	0.14900470613753583	0.1577222368517725
Octavia	0.2539949901088909	0.17598156951341437	0.19235773208072568	0.15897776797744367	0.19113562718187171	0.19304176443057833	0.382281389612556	0.48469219882307063	0.6067634053620858	0.44651570546525277	0.23887488717386812	0.19730833813921897	0.1747240172605378	0.1559189247026599	0.24944735965603285	0.16453454119298982	0.19425417253354546	0.3309602268968174	0.18609672439153868	0.16079315430686114	0.2135810577010807	0.17936261775446813	0.0	0.17196027909567074	0.17642798113651945	0.21118331808656993	0.16232370325239784	0.17489977873841692	0.13628003119882412	0.18118149535780567	0.18257105472122553	0.1290570543555764	0.16619292302244879	0.27327134158264926	0.2068961258678706	0.2662033864020325	0.14460482014322237	0.27964772393048226	0.19315682175287405	0.140732175862688	0.15452952220954788	0.17453685678126585	0.17158480608838772	0.1837582737562306	0.1810165165093069	0.14730135018228782	0.16045263974906915	0.2625127074460135	0.1772731455055327	0.16304895847488854
Unknown_G2.3	0.18744225256289623	0.13077546774712276	0.14633363537116698	0.16260951021383513	0.17759111324671575	0.17491391249501628	0.3920374458429914	0.5128786646637018	0.6186853517459449	0.4417991720853302	0.25108174637208425	0.14181226708122605	0.14201374182828747	0.13242833740745383	0.1877571731311641	0.17680852133978478	0.19581302348174362	0.25531199503774693	0.16553519489431506	0.19843526299356282	0.18101180186740468	0.13507427393972507	0.17196027909567074	0.0	0.1592810117002868	0.18165371675763023	0.1199025564813405	0.16888452478958213	0.14014378119122264	0.148915849796759	0.14959399205162072	0.1462712611244131	0.18869727613560128	0.19873007648299626	0.19554808835476706	0.21854288896838966	0.1272711513899357	0.2710335151978959	0.15354643854123917	0.15348425696416984	0.13309456400808342	0.18115884513406663	0.17943122109205145	0.14644040679671141	0.1353633823401712	0.14010828071223883	0.12562982618640336	0.22073079353277433	0.1680360363537295	0.13592246679138864
Unknown_G2.2	0.20612053760139623	0.11747578336409366	0.16348783934445263	0.1559069904554707	0.16963933039399387	0.15746070535229265	0.38027327206334827	0.49008320311409587	0.566552379187284	0.44328773891426904	0.2911380226151796	0.19471280365582427	0.10772235242857518	0.1224029759426188	0.17035179939677625	0.190156946402131	0.16103588727404153	0.2585255232593846	0.1400432904888784	0.17893999277833658	0.1446053288003492	0.14022312904080853	0.17642798113651945	0.1592810117002868	0.0	0.12705430622393107	0.12908938553050595	0.10682752776464632	0.14624671035662393	0.20937019563847115	0.10512994298437302	0.15951494157813148	0.13112568925030857	0.18626021577418606	0.16908738798462924	0.21258544240839056	0.14381688244257101	0.2859142022014386	0.1676767127479726	0.1439875974140004	0.1168216614024093	0.11545782402749133	0.12733961904243454	0.16648731953766172	0.18385589350952145	0.15354431981662428	0.13170052797818724	0.22489576739019565	0.12784588066804436	0.15842099779313396
Wings	0.21111228885786157	0.10344945165231893	0.16031697472112755	0.20464633544644067	0.18898029446891207	0.17652309237370742	0.41146116750038236	0.5110476490776685	0.5923403769386095	0.4619147426349125	0.29868069605286657	0.21720343799385297	0.11368399925936613	0.1513592668648384	0.17200455025970207	0.2165272013325226	0.1573951286529734	0.23166538368448575	0.17410398625449874	0.2015918128354679	0.15154137265759643	0.18861177350970915	0.21118331808656993	0.18165371675763023	0.12705430622393107	0.0	0.1433901686751101	0.06286599198813052	0.18379678446033118	0.2273591489475377	0.12890541503734332	0.18706517623927352	0.14278884113391443	0.16954938478482687	0.1753956990401813	0.22082105457130444	0.17898890059556813	0.29027710199617096	0.21791488291662942	0.20546613427791757	0.15790870846258556	0.12541055837486095	0.14226325284265703	0.18683954285271034	0.20385363864309608	0.2010328925949357	0.1888801943509546	0.23661055944731865	0.15623273046856656	0.18125639811909414
Orf	0.22425806767062864	0.1021032195863551	0.1143304471141301	0.1304938449344647	0.1281399225687898	0.1256569061787285	0.40435316825082646	0.4886081029282521	0.5921469828596914	0.4525645012287106	0.27005875130441476	0.16699179743933232	0.13642384613854233	0.12557207156216177	0.19708207682000625	0.1098504761233855	0.14984481014085255	0.26663515450753694	0.1363797978077736	0.13700702145577529	0.17519196641341667	0.10145099430935123	0.16232370325239784	0.1199025564813405	0.12908938553050595	0.1433901686751101	0.0	0.12109254368492692	0.10329311420053303	0.14305515876583907	0.1405589253231291	0.11169946896806358	0.13432531123364413	0.2085151555648285	0.188069781336268	0.19799075640393932	0.1304649013327194	0.26554615082851885	0.19722154663670866	0.14558535791757984	0.11426905166151483	0.13946875279558424	0.11629630299015846	0.17123478393414993	0.17668775457415264	0.15081941864825718	0.14007013754102246	0.26908461467043426	0.11171929307157435	0.14162706599892574
Juniper	0.205029545476948	0.09554364316227058	0.14860218272974215	0.17925152463613203	0.1665948812134735	0.1550729277751741	0.40970487815938944	0.5029043444547834	0.5957592012903499	0.46122943879661354	0.28126657187676163	0.20876770975896575	0.10679745147429025	0.12247759592204484	0.18049186828775846	0.18789875405276213	0.1336015494324137	0.2494896245578451	0.14497941610697113	0.16217214801837102	0.15694582799361242	0.15528822872604592	0.17489977873841692	0.16888452478958213	0.10682752776464632	0.06286599198813052	0.12109254368492692	0.0	0.15901712234897405	0.20203275359780787	0.11969357618595806	0.15703286521794307	0.11402503878657476	0.1838219251503735	0.1680412092677493	0.21672900527995095	0.15307435690029955	0.2866232463406888	0.20258531318975578	0.18041217609545612	0.12953003114987904	0.10902113039831611	0.10688538631665384	0.17894110166793317	0.19301981800801132	0.18327185442131572	0.16326393721218868	0.22660380526925086	0.12808739009410094	0.16122822343373241
Azalea	0.24349116958792752	0.1553899580565305	0.170740632486344	0.13688260042067435	0.17536935659338043	0.1631936887082137	0.3718587414979834	0.482017588565446	0.5892684685139833	0.434492865645535	0.2768920448756565	0.21584816291243536	0.1774729589780351	0.1650680997395149	0.24153061099233808	0.13540069277382047	0.20073920869445117	0.32724535739731364	0.17118814300935276	0.17093891484069687	0.20700430769416578	0.14815128963681579	0.13628003119882412	0.14014378119122264	0.14624671035662393	0.18379678446033118	0.10329311420053303	0.15901712234897405	0.0	0.14320069786109768	0.18267608546618047	0.1131021712719039	0.12349842166433793	0.2652086380533524	0.2164963135558057	0.23961628618168423	0.14813007085053678	0.26503125985608755	0.20437165373578473	0.13739105903891508	0.1515827445924398	0.16688834813088638	0.167082527539705	0.17582569240612236	0.18980264547658782	0.1522948317053675	0.15801116674418583	0.26696484793699654	0.15646260647495597	0.16097250661071202
Mimosa	0.24768828109331864	0.1936786362380323	0.14646997453109367	0.1406789852466673	0.17287974912944093	0.1920969606842109	0.4031754756279532	0.5011423994553427	0.6381797025634093	0.45502751551815157	0.23984426984958027	0.1985102808162855	0.19086138649227022	0.18551496894857156	0.2634203942992007	0.14753515254540503	0.2006267562529875	0.3288816500559706	0.1593647791971997	0.16376949345628158	0.261234042143451	0.16670254302095125	0.18118149535780567	0.148915849796759	0.20937019563847115	0.2273591489475377	0.14305515876583907	0.20203275359780787	0.14320069786109768	0.0	0.2038314337177523	0.159487052835205	0.18603399177060972	0.2777604018313972	0.2558392906069346	0.25182327142928984	0.18220734505306163	0.2834781349803	0.19013767296712758	0.1804289672326565	0.17972190359526974	0.23342123239943424	0.1889050590210901	0.20561890607479624	0.17156551594173886	0.17219190361339592	0.1491054315301687	0.26748430790011496	0.19580908803052557	0.19849375934123054
Agate	0.19549554015448578	0.12672418195614546	0.14342945370861065	0.17205382666348557	0.17045801828804272	0.17958895122060523	0.3899378902702081	0.508553294504254	0.5741818377668181	0.453280033394088	0.259603993187307	0.164221684167428	0.09119442080587721	0.11899405648595224	0.13086504148787872	0.2044034156200332	0.15458667650264216	0.22473710599957253	0.15894513799373186	0.19145512849987728	0.1327994865966239	0.1480266115111555	0.18257105472122553	0.14959399205162072	0.10512994298437302	0.12890541503734332	0.1405589253231291	0.11969357618595806	0.18267608546618047	0.2038314337177523	0.0	0.17255919023051705	0.16175446398370583	0.16216194219193433	0.14797537513873651	0.18163931312753026	0.1626369057874461	0.3228926754529646	0.15084414568225324	0.17315935900689336	0.14130878099595476	0.14665588844963537	0.1416828018930209	0.16831072386407114	0.175042199866636	0.1663755190146567	0.1307127042485639	0.22110107272702648	0.1555660361891971	0.17041521747721905
Zanahoria	0.24333665951377703	0.1416283748226617	0.15898711941277094	0.14914917116135118	0.17302013905432861	0.16062855879881316	0.3851605847638813	0.4887887942685151	0.5957552911173072	0.433980138973869	0.27292195436290123	0.1960282228223064	0.16019307554328516	0.1542583181857874	0.23226958481042426	0.13032803095261003	0.19021180822997813	0.3087423347137459	0.17941226642866057	0.16792967159520877	0.20207940158362436	0.1463454257463738	0.1290570543555764	0.1462712611244131	0.15951494157813148	0.18706517623927352	0.11169946896806358	0.15703286521794307	0.1131021712719039	0.159487052835205	0.17255919023051705	0.0	0.1452900431520147	0.24800970035428008	0.20088788229712254	0.24178849718997897	0.14026881407176886	0.27032758686025904	0.21822274501347552	0.14502047478300578	0.1508709300114979	0.1557629415818088	0.1531854016239186	0.17855321399644317	0.18122459542399352	0.15494580024574942	0.17958639032366983	0.2801763047387492	0.1355621511024243	0.15796224479998938
Rambo_II	0.26000516236614596	0.14556071566100104	0.15064729553194742	0.14860726835908303	0.16410037179326384	0.15532945937246073	0.4400142100922031	0.49724400871912366	0.5842585715923598	0.503890514336781	0.303032424087131	0.23338802406435938	0.15962466771078182	0.16114746981908526	0.22740781036115798	0.16671978612156582	0.14767154865626342	0.3036603523640765	0.1649954295117281	0.15617642714990804	0.1880442389830827	0.18679293696360044	0.16619292302244879	0.18869727613560128	0.13112568925030857	0.14278884113391443	0.13432531123364413	0.11402503878657476	0.12349842166433793	0.18603399177060972	0.16175446398370583	0.1452900431520147	0.0	0.2508621126770516	0.1895811649103319	0.2302692697088134	0.17435973844863917	0.27732345952176896	0.23377954600702341	0.15597900929561193	0.16208969517566385	0.13004319207660575	0.10881144628741792	0.19321743224055124	0.21045968307262622	0.17128305853040107	0.19131866507365608	0.2431045769932118	0.13895133366968695	0.1963855172445411
Siobhan	0.20069509167222657	0.1731099649317685	0.21608075449821726	0.2622579974124427	0.258652533899514	0.25450467555042466	0.4267371368787373	0.5482612601507104	0.629246302635148	0.47387249545617965	0.2770551202426584	0.1822273299953978	0.15581030981696267	0.1999028209976627	0.15640880499876195	0.28346937136631695	0.23169506744235285	0.16868876235305	0.22622799225076523	0.2742589500072707	0.17313646945578398	0.2291270077563309	0.27327134158264926	0.19873007648299626	0.18626021577418606	0.16954938478482687	0.2085151555648285	0.1838219251503735	0.2652086380533524	0.2777604018313972	0.16216194219193433	0.24800970035428008	0.2508621126770516	0.0	0.22299530983692628	0.23116930399502003	0.21779050802981567	0.34402948567565644	0.2120303578721808	0.2635380000228662	0.2078536170012242	0.22572214499407064	0.2207883314055789	0.21937063149797964	0.22259341549139197	0.247385273654904	0.22405577029379342	0.250235972583207	0.2288405948903899	0.2213088817042789
Unknown_G2.1	0.21357000868073367	0.13841029596224555	0.1834571608085524	0.20275061593492508	0.21625308075645772	0.20633875090233064	0.44091697562395826	0.526838925426984	0.5395215156378805	0.5077697332793729	0.29183084485026156	0.2111251037943099	0.16339772864551094	0.1734113988773752	0.19680076743397734	0.24297932128196895	0.20824749674428658	0.25289317849568416	0.20358791169655124	0.2270488567328741	0.13992730596616512	0.201403920186997	0.2068961258678706	0.19554808835476706	0.16908738798462924	0.1753956990401813	0.188069781336268	0.1680412092677493	0.2164963135558057	0.2558392906069346	0.14797537513873651	0.20088788229712254	0.1895811649103319	0.22299530983692628	0.0	0.14189881399884463	0.1784955606563733	0.3191105006650157	0.1948631498181504	0.1623079568214223	0.1697090547908128	0.17169106409890084	0.18844789461261327	0.16298627850322348	0.17644970315666555	0.16481841014826681	0.18396612607141047	0.2071635076583777	0.17629682608267164	0.18692483629023843
Talia	0.2766951163176999	0.20597868427119972	0.2118699943934802	0.22418714981282825	0.2428571640511818	0.24396012802673486	0.46139708882594327	0.5444274632868908	0.528206962877992	0.5233838956094214	0.3102758987862508	0.22616004780091192	0.18405825744442206	0.22473526655535392	0.18469502730888387	0.2332752250588951	0.21099977292381816	0.27922355856117204	0.24119057989341225	0.26169673092110124	0.19247876476369555	0.23402739922388743	0.2662033864020325	0.21854288896838966	0.21258544240839056	0.22082105457130444	0.19799075640393932	0.21672900527995095	0.23961628618168423	0.25182327142928984	0.18163931312753026	0.24178849718997897	0.2302692697088134	0.23116930399502003	0.14189881399884463	0.0	0.23673944858611548	0.3401380294830369	0.21600626508265355	0.19714253326307898	0.21514898313119166	0.22914530334975056	0.22784101272992152	0.22995356065016342	0.2321915702151966	0.19663037618607931	0.21084045179307487	0.275214811492917	0.23433120154058593	0.24352843820473385
URG.1	0.17794361210067203	0.12043488900001141	0.15549719792132913	0.14705551514723464	0.1837495739932911	0.1583725636992236	0.3775099829637123	0.5002221319698861	0.6259085951353527	0.4326221065693466	0.2477619509300423	0.17957285633747133	0.14389898543112647	0.14984229752051081	0.20626970453161253	0.17996995286265197	0.19323633135819349	0.26362575007257116	0.14423320484900867	0.17830039625735603	0.18819120281809834	0.15164910289850944	0.14460482014322237	0.1272711513899357	0.14381688244257101	0.17898890059556813	0.1304649013327194	0.15307435690029955	0.14813007085053678	0.18220734505306163	0.1626369057874461	0.14026881407176886	0.17435973844863917	0.21779050802981567	0.1784955606563733	0.23673944858611548	0.0	0.2515964981737346	0.16137783379111165	0.12328669881248024	0.09303018890356177	0.1242964034768044	0.13334748690197573	0.09291364920298593	0.09310166058542571	0.11807217530740019	0.1325945624037183	0.20448248166454422	0.11262724327557688	0.04330678380164803
URG.10	0.33331712070939096	0.26882045564921453	0.27308174058141	0.26425541943983827	0.291568735043472	0.26558112119287797	0.48216042818657845	0.4270449346269939	0.6117756836353203	0.5255431742880897	0.37569413213939573	0.32085226854073684	0.2994405506595745	0.3124827566006701	0.3338176711082598	0.25099706828389245	0.2814227706723281	0.395948112598239	0.27865853796820095	0.2931223701441974	0.3302771189033586	0.31065978923586307	0.27964772393048226	0.2710335151978959	0.2859142022014386	0.29027710199617096	0.26554615082851885	0.2866232463406888	0.26503125985608755	0.2834781349803	0.3228926754529646	0.27032758686025904	0.27732345952176896	0.34402948567565644	0.3191105006650157	0.3401380294830369	0.2515964981737346	0.0	0.31632030029220826	0.27737976758767163	0.24929381293711067	0.2632403163370147	0.2729215188898353	0.27458862019752645	0.27299999214050086	0.27418774125708456	0.2895662038841256	0.33801223576372014	0.2657645941702028	0.26978397547269783
URG.11	0.19836443847803187	0.1863245421924813	0.19889687774421727	0.18948369088798855	0.21681024898591553	0.22920164877158392	0.35997568417267584	0.5232443337318443	0.6171324024184751	0.42669742526653837	0.21378748432966974	0.163666489611833	0.1645728100627004	0.18021443703703677	0.194372774579416	0.25575896643911417	0.23040485928948898	0.27847226568746225	0.1702990886042774	0.22651062526007062	0.19879357232610836	0.1810308787185699	0.19315682175287405	0.15354643854123917	0.1676767127479726	0.21791488291662942	0.19722154663670866	0.20258531318975578	0.20437165373578473	0.19013767296712758	0.15084414568225324	0.21822274501347552	0.23377954600702341	0.2120303578721808	0.1948631498181504	0.21600626508265355	0.16137783379111165	0.31632030029220826	0.0	0.15381213727747306	0.14970128412098108	0.2099552935906384	0.20386178336983327	0.15530377050179792	0.13076105822760847	0.12815028441206155	0.07347556286594997	0.1712636248261052	0.2228620888305241	0.16256789861376705
URG.12	0.23764707453344733	0.1638400525745885	0.17641899958484097	0.11724998869840263	0.18550711791322658	0.18366968137534842	0.39561611933400914	0.4980596663593416	0.5725171759697985	0.46510412417495933	0.2682200710047401	0.19449079964066124	0.17767319573042	0.17648736536220597	0.2285219169327559	0.18318853560842005	0.19553857391423277	0.3214349905638024	0.15850336392170475	0.17674217356928845	0.17075325149424764	0.16691516358468708	0.140732175862688	0.15348425696416984	0.1439875974140004	0.20546613427791757	0.14558535791757984	0.18041217609545612	0.13739105903891508	0.1804289672326565	0.17315935900689336	0.14502047478300578	0.15597900929561193	0.2635380000228662	0.1623079568214223	0.19714253326307898	0.12328669881248024	0.27737976758767163	0.15381213727747306	0.0	0.1256187870651628	0.16682356093677264	0.15355239129108741	0.15283508805190799	0.15702240602949935	0.04582441344096977	0.1233149191089654	0.21291014245292583	0.165746616629563	0.13916694507032934
URG.13	0.20038440891640957	0.11439222533448665	0.12840198787099888	0.1464349653122142	0.1504319287884519	0.13888193093803972	0.3903807371609328	0.491442032663915	0.60749817277674	0.4456913565695462	0.2522977682970703	0.17012549239680821	0.13603991563489312	0.1288271656979829	0.19920144756304808	0.17376730651288985	0.17047818422996308	0.2628356665642971	0.1079205943757448	0.15882843595408622	0.17681713951931216	0.12286519529784683	0.15452952220954788	0.13309456400808342	0.1168216614024093	0.15790870846258556	0.11426905166151483	0.12953003114987904	0.1515827445924398	0.17972190359526974	0.14130878099595476	0.1508709300114979	0.16208969517566385	0.2078536170012242	0.1697090547908128	0.21514898313119166	0.09303018890356177	0.24929381293711067	0.14970128412098108	0.1256187870651628	0.0	0.12236608916905758	0.11774679535686755	0.1235551151801436	0.1313646712491143	0.12090801278224668	0.10161261636244882	0.21552748208265674	0.12151585630679984	0.09923519470508499
URG.14	0.20282386979103373	0.10501502104715041	0.16135171793305045	0.19310471460134274	0.18171158542492813	0.14997343924656809	0.41694327292849054	0.5102419581511862	0.6042661870106678	0.47131908349081286	0.30304913224744434	0.22883825265072105	0.13323358626096307	0.15325864543045092	0.1979900887693504	0.1969189282234398	0.16244579628792288	0.24237833810596565	0.16131322788156202	0.18909512135741036	0.16642833858101974	0.17827012946010004	0.17453685678126585	0.18115884513406663	0.11545782402749133	0.12541055837486095	0.13946875279558424	0.10902113039831611	0.16688834813088638	0.23342123239943424	0.14665588844963537	0.1557629415818088	0.13004319207660575	0.22572214499407064	0.17169106409890084	0.22914530334975056	0.1242964034768044	0.2632403163370147	0.2099552935906384	0.16682356093677264	0.12236608916905758	0.0	0.11545437658589328	0.12669941930268644	0.15947738017181318	0.17324631777367783	0.1707012916745173	0.2304299529104642	0.09081975178214137	0.12100089248956175
URG.2	0.22138448588632403	0.12554277111739995	0.1269890676361587	0.14576355489080015	0.12843231313114187	0.13933169005349488	0.42940672181154504	0.48236497649065324	0.6012541565063996	0.48349739787594387	0.28066940961621917	0.20614772931988434	0.13729905766663825	0.14478038522985298	0.2044091709392484	0.16722990478926364	0.1263108006973021	0.28358765711728035	0.10869176466156856	0.13186230295724158	0.1912078538009199	0.1477190367425332	0.17158480608838772	0.17943122109205145	0.12733961904243454	0.14226325284265703	0.11629630299015846	0.10688538631665384	0.167082527539705	0.1889050590210901	0.1416828018930209	0.1531854016239186	0.10881144628741792	0.2207883314055789	0.18844789461261327	0.22784101272992152	0.13334748690197573	0.2729215188898353	0.20386178336983327	0.15355239129108741	0.11774679535686755	0.11545437658589328	0.0	0.1692819928145851	0.18468528382937496	0.163994020298552	0.1539563156157628	0.22586399752694078	0.11301633527602324	0.14539759492249785
URG.3	0.16945956282802502	0.14121770395306124	0.18247452763078773	0.17938409464766525	0.20967989659673653	0.20101812388359783	0.37476929535744435	0.5227404731404074	0.6306445376287353	0.4392949083134199	0.2500413365026924	0.20005125576707294	0.15160030829962137	0.16763808788734358	0.18760196835961332	0.23067803037719345	0.2071189858368546	0.24788650358651892	0.1661334512894806	0.2177471706807542	0.1653013135108262	0.19029796838001956	0.1837582737562306	0.14644040679671141	0.16648731953766172	0.18683954285271034	0.17123478393414993	0.17894110166793317	0.17582569240612236	0.20561890607479624	0.16831072386407114	0.17855321399644317	0.19321743224055124	0.21937063149797964	0.16298627850322348	0.22995356065016342	0.09291364920298593	0.27458862019752645	0.15530377050179792	0.15283508805190799	0.1235551151801436	0.12669941930268644	0.1692819928145851	0.0	0.06753487957780721	0.12874630903680392	0.14105571270371925	0.17166579029410944	0.1328155784245176	0.08317974634687393
URG.4	0.1709874220918976	0.1529367238507546	0.1642014842836773	0.17567090534594196	0.21196728608717444	0.2031524246887637	0.3745107245900528	0.520199037003309	0.6445157477431024	0.43459025865939077	0.22132646909082898	0.17463576651376367	0.1618579725332264	0.1700946174442029	0.20080733848149115	0.2216792276357661	0.2158526323940718	0.2607486440849205	0.17895801176209983	0.21571377229682465	0.18909483733972082	0.1954626665263922	0.1810165165093069	0.1353633823401712	0.18385589350952145	0.20385363864309608	0.17668775457415264	0.19301981800801132	0.18980264547658782	0.17156551594173886	0.175042199866636	0.18122459542399352	0.21045968307262622	0.22259341549139197	0.17644970315666555	0.2321915702151966	0.09310166058542571	0.27299999214050086	0.13076105822760847	0.15702240602949935	0.1313646712491143	0.15947738017181318	0.18468528382937496	0.06753487957780721	0.0	0.12963591232168153	0.13723535328247002	0.15519183758179994	0.15895583542192457	0.10191821984956044
URG.5	0.22023520884237902	0.15854683653567303	0.17317868607312034	0.13157218427530476	0.1853883450225752	0.19157521996907162	0.3863637030168083	0.5024479232800578	0.5909188723185883	0.45659325118655314	0.24847882381460581	0.18035148573847365	0.16564864612106311	0.16841513817887782	0.20882748128717915	0.1938789187450909	0.19164599601675683	0.3044684550915381	0.15711935529627374	0.1845159941492756	0.16367426003776572	0.17071422403789108	0.14730135018228782	0.14010828071223883	0.15354431981662428	0.2010328925949357	0.15081941864825718	0.18327185442131572	0.1522948317053675	0.17219190361339592	0.1663755190146567	0.15494580024574942	0.17128305853040107	0.247385273654904	0.16481841014826681	0.19663037618607931	0.11807217530740019	0.27418774125708456	0.12815028441206155	0.04582441344096977	0.12090801278224668	0.17324631777367783	0.163994020298552	0.12874630903680392	0.12963591232168153	0.0	0.10821390404216813	0.1910988635905606	0.17381700107952824	0.13128240205802447
URG.6	0.19537651284124993	0.15459479930449946	0.14578228347992137	0.13907337720926116	0.15760817008670788	0.17166930477248912	0.37947068488798524	0.497552557876382	0.605451227511816	0.4420424415294985	0.2323703822279323	0.1644118817825419	0.14322027328721884	0.14348511504840517	0.20138099850184216	0.20110280453700857	0.18793603237713816	0.28685213612884997	0.11366325997120487	0.16954089442797968	0.1957419246125783	0.13317532532404563	0.16045263974906915	0.12562982618640336	0.13170052797818724	0.1888801943509546	0.14007013754102246	0.16326393721218868	0.15801116674418583	0.1491054315301687	0.1307127042485639	0.17958639032366983	0.19131866507365608	0.22405577029379342	0.18396612607141047	0.21084045179307487	0.1325945624037183	0.2895662038841256	0.07347556286594997	0.1233149191089654	0.10161261636244882	0.1707012916745173	0.1539563156157628	0.14105571270371925	0.13723535328247002	0.10821390404216813	0.0	0.20007397926579437	0.16914333001936602	0.13360587784041647
URG.7	0.19373639804605916	0.21338134381457752	0.24799271063236789	0.24644110918371495	0.29194458726744305	0.29145450706347414	0.3619476354651806	0.5423338220674288	0.6514371136445695	0.4280796416436275	0.24071298969412708	0.24479991827689063	0.21849722990588807	0.250924280144193	0.25245357991099604	0.3251858186083623	0.23858790047151904	0.3173068976254994	0.237324405691905	0.2926942020037963	0.21462284345927496	0.268958138312183	0.2625127074460135	0.22073079353277433	0.22489576739019565	0.23661055944731865	0.26908461467043426	0.22660380526925086	0.26696484793699654	0.26748430790011496	0.22110107272702648	0.2801763047387492	0.2431045769932118	0.250235972583207	0.2071635076583777	0.275214811492917	0.20448248166454422	0.33801223576372014	0.1712636248261052	0.21291014245292583	0.21552748208265674	0.2304299529104642	0.22586399752694078	0.17166579029410944	0.15519183758179994	0.1910988635905606	0.20007397926579437	0.0	0.2384358955103321	0.21309037041665982
URG.8	0.20096835412982336	0.10400352702675189	0.12669179334781305	0.1652423954226469	0.16254571686281047	0.13678809955701524	0.4238837639698993	0.5043830399764628	0.6207580682620102	0.46974456067217096	0.29978264322530307	0.20700635248439853	0.1505376604890606	0.15011992703278754	0.20542542364277547	0.14993718921028815	0.15800647345713678	0.2354772615405697	0.14438020110409258	0.16084690809946445	0.17525816526911914	0.14900470613753583	0.1772731455055327	0.1680360363537295	0.12784588066804436	0.15623273046856656	0.11171929307157435	0.12808739009410094	0.15646260647495597	0.19580908803052557	0.1555660361891971	0.1355621511024243	0.13895133366968695	0.2288405948903899	0.17629682608267164	0.23433120154058593	0.11262724327557688	0.2657645941702028	0.2228620888305241	0.165746616629563	0.12151585630679984	0.09081975178214137	0.11301633527602324	0.1328155784245176	0.15895583542192457	0.17381700107952824	0.16914333001936602	0.2384358955103321	0.0	0.11507394880894785
URG.9	0.17586433454020428	0.12869600676689671	0.1696655252112715	0.16556196717605487	0.1845216719090967	0.1642965063868624	0.37622775495826566	0.5170536982907956	0.6307495712078738	0.4300602616847217	0.2582409776334649	0.18880483141372864	0.15516015310478384	0.15400042168396874	0.20961088025185326	0.20372172963546975	0.21295026802449837	0.24480969275162484	0.14766370409756144	0.19079845979487914	0.18953982542942371	0.1577222368517725	0.16304895847488854	0.13592246679138864	0.15842099779313396	0.18125639811909414	0.14162706599892574	0.16122822343373241	0.16097250661071202	0.19849375934123054	0.17041521747721905	0.15796224479998938	0.1963855172445411	0.2213088817042789	0.18692483629023843	0.24352843820473385	0.04330678380164803	0.26978397547269783	0.16256789861376705	0.13916694507032934	0.09923519470508499	0.12100089248956175	0.14539759492249785	0.08317974634687393	0.10191821984956044	0.13128240205802447	0.13360587784041647	0.21309037041665982	0.11507394880894785	0.0
